postcode,epc,hpr
FY8 2PA,47.7,0.66
FY8 3AD,58.5,0.82
FY8 1QF,85.5,1.07
FY8 3BG,42.0,0.69
FY8 2PB,54.2,0.69
FY8 3NE,57.2,0.73
PR4 2FD,84.6,1.18
FY8 4HE,65.3,0.97
FY8 4FJ,72.7,1.0
FY8 2LQ,60.5,0.84
PR4 1RJ,76.7,0.92
FY8 1XR,60.3,0.9
PR4 3BD,71.2,1.01
FY6 8FR,83.5,1.18
PR4 2ZJ,55.3,0.85
FY8 4UL,70.5,0.94
FY8 4EH,57.0,0.79
FY8 4DN,56.1,0.79
FY8 3QZ,57.5,0.91
PR4 2AU,57.6,0.73
FY8 1NL,41.6,0.66
PR4 1BD,60.4,0.86
FY8 1HF,57.3,0.93
FY8 3AJ,50.8,0.83
FY8 4NL,70.3,1.02
FY8 2NS,53.2,0.83
FY8 1HJ,75.8,0.97
PR4 2BU,58.3,0.9
FY8 4RT,56.9,0.9
PR4 0ZB,65.6,0.93
PR4 1XP,62.1,0.84
FY8 1PS,56.6,0.76
PR4 3ST,58.2,0.86
FY3 8QS,62.0,0.94
FY4 5QJ,84.2,1.18
FY8 2RR,59.7,0.88
PR4 3ES,79.3,1.06
FY8 2HD,57.2,0.91
FY8 2LZ,73.6,0.9
FY8 1TH,49.4,0.69
FY8 1BW,60.0,0.95
FY8 4RR,62.5,0.89
PR4 1FG,85.9,1.18
FY8 3LF,69.1,0.91
FY8 1PL,46.4,0.72
FY8 4FX,65.9,0.92
FY8 4JF,47.7,0.74
FY8 1JS,62.2,0.83
FY8 4AW,55.2,0.86
FY8 1QE,54.9,0.79
FY8 1UR,53.5,0.7
FY8 2AG,41.9,0.72
FY8 4HP,56.9,0.89
FY8 2SR,65.3,0.83
FY3 0EN,82.8,1.17
FY8 1TB,55.6,0.75
FY8 1NZ,75.5,0.98
FY8 3QL,52.8,0.8
FY8 5FA,69.8,0.98
PR4 1EY,83.4,1.17
FY8 2HJ,61.1,0.87
FY8 4FQ,65.6,0.98
FY8 2DR,57.1,0.83
FY8 2ED,51.2,0.85
FY8 3UD,63.5,1.01
FY8 2FW,82.7,1.13
PR4 2WD,58.5,0.88
FY8 3SY,60.9,0.81
PR4 2XD,61.4,0.85
FY8 4TG,69.6,1.03
FY8 1FF,69.9,1.0
PR4 2EQ,84.1,1.17
FY8 5LJ,74.9,1.0
FY8 3HJ,56.1,0.86
FY8 5TG,79.8,1.1
PR4 2WJ,49.8,0.73
FY8 4AD,53.9,0.81
PR4 0HW,84.2,1.16
FY8 2HT,60.2,0.89
PR4 2WR,62.3,0.85
PR4 3BH,56.5,0.75
FY8 1DY,61.6,0.82
FY8 1NN,63.8,0.82
FY8 4QE,59.0,0.93
FY8 5JF,56.9,0.66
FY8 2FT,81.7,1.15
FY8 3QA,64.0,0.88
PR4 2SN,53.1,0.71
FY8 3LE,58.5,0.86
FY8 1BY,53.9,0.76
FY8 2DN,60.3,0.93
FY8 5DR,66.6,0.92
PR4 1SX,67.2,0.91
FY8 4DB,55.2,0.8
PR4 1HT,57.6,0.8
FY8 4EA,47.9,0.73
FY8 2TW,80.2,1.01
PR4 2SP,56.1,0.79
PR4 2NQ,59.4,0.91
PR4 1EQ,82.9,1.17
FY8 4PS,56.9,0.92
FY8 3AB,58.7,0.86
PR4 1PD,53.8,0.78
FY8 4RW,59.6,0.92
PR4 3BL,59.9,0.66
FY8 3BP,60.3,0.91
PR4 3JW,80.9,1.13
PR4 2YR,61.4,0.88
FY8 1JE,52.2,0.74
FY8 3SZ,57.9,0.81
PR4 1FP,84.2,1.16
FY8 5BJ,55.8,0.82
FY8 3NA,61.0,0.88
PR4 2HF,74.2,1.01
FY8 5DE,56.8,0.79
FY8 3NQ,59.8,0.85
FY8 1RY,56.4,0.76
PR4 1WA,68.4,1.01
FY8 4ES,52.5,0.75
FY8 4HF,57.4,0.92
PR4 1AB,56.7,0.82
FY8 5QX,51.0,0.71
FY8 4BE,54.7,0.85
FY8 1LE,54.0,0.74
FY8 4EF,69.8,1.0
PR4 2BD,60.5,0.86
PR4 1TF,58.2,0.94
FY8 2JN,55.2,0.82
PR4 0EB,87.1,1.18
PR4 2JS,61.2,0.92
PR4 2AZ,64.6,0.87
FY8 1ND,55.6,0.73
FY4 5QA,84.1,1.18
PR4 2TX,63.6,0.87
FY8 4HY,57.9,0.75
FY8 2RG,62.3,0.95
PR4 3ER,80.3,1.09
FY8 1UP,51.7,0.71
FY8 4QF,58.4,0.88
FY8 1NJ,53.4,0.76
FY8 4PJ,60.1,0.95
FY3 0EP,82.8,1.18
PR4 1PQ,54.3,0.95
FY3 0AB,32.9,0.6
FY8 1TG,57.9,0.77
PR4 3NQ,83.0,1.18
PR3 0YF,69.7,1.04
PR4 3BZ,83.5,1.18
PR4 3YH,65.8,0.87
PR4 3BP,61.5,0.91
FY8 2LL,57.0,0.82
FY8 1HW,59.9,0.83
FY8 2BH,57.5,0.74
PR4 3XA,53.9,0.8
FY8 1PU,50.0,0.73
FY8 3TG,53.0,0.72
FY8 2JQ,55.4,0.89
PR4 2RE,48.8,0.82
FY8 4PL,60.4,0.94
PR4 3BA,65.6,0.97
FY8 1LB,54.5,0.87
PR4 1DN,56.4,0.89
FY8 4GZ,79.7,1.14
FY8 1SN,55.4,0.66
FY8 4AA,52.5,0.83
PR4 0FW,86.0,1.17
FY8 4UD,74.9,0.94
FY8 2AU,52.0,0.76
PR4 3TX,64.7,1.0
PR4 2UY,64.5,1.01
FY8 2EA,54.8,0.76
PR4 1RQ,60.0,0.88
FY8 1AD,54.5,0.81
FY8 1FH,65.6,0.99
FY8 5BU,54.8,0.81
FY8 3HQ,52.0,0.87
FY8 5EZ,52.9,0.7
FY8 2AL,77.9,0.99
