district,epc,hpr
CV22,66.5,0.92
CV21,65.6,0.88
CV23,69.4,0.98
CV3,60.1,0.87
CV11,64.5,0.95
CV8,64.8,0.9
CV2,78.7,1.12
LE10,57.5,0.87
CV7,60.3,0.9
LE17,50.0,0.81
CV12,60.9,0.95
WF17,81.0,1.14
CV47,25.0,0.71
