sector,epc,hpr,lat,long
CV22 6,63.5,0.91,-1.2808466293103469,52.35196082327583
CV21 3,62.6,0.8,-1.2500348866396758,52.373321704453424
CV21 1,70.7,0.99,-1.2554672466666668,52.38877348666661
CV23 0,68.2,0.97,-1.26785015652174,52.40570215362321
CV23 9,66.0,0.93,-1.3475258884462151,52.35699316334663
CV3 2,60.1,0.87,-1.4419775319148935,52.39769858054711
CV22 5,61.7,0.84,-1.2501057981651376,52.3604366651376
CV21 2,63.4,0.82,-1.266137085201794,52.37509121973094
CV23 8,59.1,0.9,-1.247741804347827,52.314912309782606
CV22 7,70.2,0.97,-1.2933919476584022,52.36247029476587
CV11 6,64.5,0.95,-1.4375739291338594,52.52248192650924
CV8 3,64.8,0.9,-1.439769962765958,52.36782610106387
CV23 1,84.9,1.18,-1.1905647763157894,52.36080325
CV2 2,78.9,1.13,-1.4435529647887315,52.43062468661971
CV21 4,64.4,0.9,-1.2188206708860754,52.36156832278481
LE10 3,57.5,0.87,-1.3576853581081076,52.51927475000001
CV7 9,60.3,0.9,-1.467210376811595,52.46180473913045
CV21 8,82.0,1.15,nan,nan
LE17 5,51.3,0.83,-1.2041302419354836,52.49477224596773
CV3 3,51.9,0.9,-1.4626535304878043,52.38630902439024
CV12 9,60.9,0.95,-1.4421543116279063,52.47974056744187
LE17 6,30.0,0.53,-1.0983377129186604,52.44763260765553
CV2 1,37.0,0.8,-1.4653858936877082,52.43865191362125
CV22 2,69.0,0.96,nan,nan
WF17 9,81.0,1.14,-1.6614620582010584,53.73458053968255
LE17 4,64.0,1.03,-1.2067464388059712,52.45857316716419
CV47 8,25.0,0.71,-1.3407206813186812,52.25882635164836
