district,epc,hpr
CO12,61.8,0.85
CO7,63.1,0.91
CO15,58.5,0.84
CO16,61.4,0.91
CO14,62.5,0.89
CO13,61.2,0.89
CO11,65.6,0.93
CO4,81.2,1.12
