postcode,epc,hpr
HA8 9PT,62.4,0.93
HA8 8YN,59.3,0.75
NW9 5DE,69.7,0.98
HA8 9SD,64.7,0.87
NW11 9SR,65.7,0.73
EN5 3LF,59.1,0.77
NW9 7EZ,73.2,0.89
HA8 8FG,78.5,1.05
N3 3JE,58.8,0.71
EN4 9QL,66.3,0.92
EN5 2SS,58.8,0.8
N20 8HN,51.7,0.65
NW4 1HH,80.6,0.99
N2 0ST,59.4,0.62
NW7 1RY,84.0,1.08
NW11 6AE,62.2,0.58
N3 3LB,73.5,0.8
NW9 5RE,61.8,0.92
NW2 2TQ,65.9,0.76
NW4 4UA,65.3,0.77
EN5 5UJ,65.6,0.91
NW2 2AX,72.0,0.83
N2 9ED,63.7,0.76
NW11 9BS,60.5,0.66
N12 8RT,59.8,0.72
N12 0PE,65.4,0.82
EN5 2NA,71.2,0.98
NW9 5JS,60.2,0.73
N12 9PR,66.7,0.89
N11 1FQ,84.1,1.08
N3 2AA,60.0,0.67
NW4 2AF,81.2,1.03
N12 7DY,69.0,0.79
NW7 2HA,54.2,0.69
N10 2HX,54.0,0.56
HA8 8XL,65.0,0.86
NW4 4LG,70.8,0.94
HA8 0TG,63.6,0.72
N20 9EH,61.6,0.72
NW9 7FA,84.0,1.07
HA8 9UY,60.6,0.67
N2 9JR,61.8,0.69
HA8 9PE,57.4,0.66
HA8 9NN,55.1,0.6
HA8 0HW,58.2,0.74
NW4 2BU,70.8,0.79
N2 0QX,52.0,0.51
NW4 4ES,59.0,0.64
NW4 3TT,59.4,0.7
NW11 0RJ,52.8,0.66
NW11 8QS,57.5,0.6
NW2 2BE,84.4,1.06
NW11 0DP,62.1,0.71
EN5 4LQ,55.7,0.49
NW4 4XW,73.7,0.97
NW9 5ZB,84.8,1.06
N14 5BD,61.7,0.73
HA8 9GA,73.4,1.03
NW11 6XS,64.3,0.63
NW11 9BU,57.8,0.68
N3 3RY,64.5,0.72
N3 3TY,71.9,0.95
EN4 8EW,51.9,0.7
NW2 2AP,70.8,0.9
N3 3HB,59.0,0.73
NW9 6EF,77.8,0.99
N12 9PJ,68.1,0.8
N3 2QP,56.7,0.63
N20 0PJ,60.4,0.76
HA8 0TD,61.9,0.73
EN4 9AS,50.4,0.87
EN4 8FS,84.9,1.18
N20 8BP,51.8,0.69
EN5 4PU,50.2,0.63
NW4 3HP,60.2,0.69
NW11 7PE,70.5,0.86
NW11 8ST,72.8,0.88
N12 0EE,76.1,0.98
EN5 5LJ,73.4,0.95
NW4 1ND,57.3,0.6
NW7 2DB,56.8,0.75
N10 1LX,55.2,0.68
N3 1ND,55.5,0.64
N11 3GJ,74.5,0.97
NW11 8DP,66.3,0.71
HA8 8AZ,68.0,0.6
N2 0XL,70.7,0.93
NW4 2DX,59.0,0.69
EN5 4JQ,56.0,0.59
N12 7BH,58.6,0.69
NW9 7FG,84.9,1.06
EN5 5HT,60.2,0.76
EN5 5TB,72.1,0.96
EN5 3AA,65.2,0.84
N3 1LS,78.9,1.02
NW9 5DG,75.4,0.95
N20 0EU,89.1,1.18
N2 8PB,75.0,0.93
EN5 2FA,69.6,1.0
N3 2HD,54.2,0.61
NW9 7DZ,84.7,1.08
EN5 5AX,56.2,0.73
NW2 1EF,68.0,0.86
NW9 5LH,61.5,0.84
NW2 2HY,60.4,0.89
N12 0AR,67.5,0.69
N3 1JG,64.6,0.83
NW11 8EN,66.0,0.84
N12 0HL,50.0,0.82
NW9 6EU,59.0,0.72
NW2 1UN,69.5,0.97
EN5 1HL,60.2,0.63
NW4 4XL,72.7,0.98
N3 2AX,67.5,0.81
EN5 1JA,67.6,0.81
EN4 8AE,73.1,0.93
N12 0LJ,53.0,0.7
N3 1RB,55.8,0.68
N14 5AX,58.0,0.64
HA8 7LD,68.3,0.8
N12 7DG,67.8,0.82
N3 2NG,55.3,0.69
EN4 9DW,64.6,0.86
EN5 4LG,57.0,0.64
N12 8HT,56.7,0.61
EN5 4BT,57.7,0.65
N12 0EF,71.3,0.96
EN4 8DG,69.9,0.93
NW11 6BY,58.4,0.61
N3 1BE,52.8,0.59
NW4 2AL,49.9,0.64
EN4 8SZ,40.9,0.74
EN5 1EF,58.3,0.74
EN5 2RE,62.7,0.73
NW7 4LE,56.1,0.74
NW9 5YW,84.6,1.07
N11 3AA,59.9,0.68
N3 1PE,59.0,0.71
N11 3EH,67.8,0.68
NW7 2FH,81.3,1.07
NW11 7PH,57.6,0.62
NW4 1QT,70.7,0.83
NW7 1BG,84.9,1.17
NW11 0JN,67.5,0.8
HA8 9GH,70.3,1.01
HA8 0HZ,59.9,0.76
N2 0SJ,60.4,0.66
N2 8NY,67.5,0.9
N14 7NR,66.0,0.83
NW4 2AR,54.0,0.61
N12 9AR,56.9,0.74
N3 1AA,58.7,0.66
HA8 8JZ,75.0,0.94
N20 0ER,84.1,1.09
NW4 3TL,64.3,0.69
N20 0ST,56.8,0.72
N20 8QL,54.6,0.64
EN5 5EY,62.3,0.76
EN5 5LZ,56.4,0.61
N12 0JJ,64.4,0.82
N2 9EL,64.3,0.68
N11 1JH,62.8,0.67
NW2 3GJ,74.8,0.79
N12 7AP,54.3,0.65
N3 1AN,63.8,0.68
EN5 5PG,53.6,0.62
NW9 6FB,85.2,1.12
N20 9BB,67.0,0.88
NW11 0JS,53.7,0.68
NW7 1ST,84.2,1.07
N10 2HU,61.9,0.68
NW9 5QF,74.5,1.05
N2 8JP,58.8,0.71
N12 8HA,56.7,0.62
N11 1EJ,62.8,0.78
EN5 2PX,65.1,0.8
N12 0NX,57.5,0.73
N3 2LJ,57.9,0.62
EN5 3HX,57.1,0.76
EN5 5TJ,61.4,0.81
NW7 3HG,61.7,0.66
NW11 7DS,37.7,0.49
NW11 6SS,58.0,0.59
EN4 8QA,61.2,0.72
N12 0HA,75.7,0.96
N3 3BP,68.4,0.84
HA8 9NR,56.9,0.67
EN5 5JA,56.9,0.61
NW4 1AE,49.8,0.64
NW4 4QL,69.4,0.85
N20 9EJ,49.8,0.7
EN5 2FR,83.9,1.08
N3 3PG,62.6,0.82
NW7 1FP,85.7,1.18
NW7 2DD,55.8,0.83
NW11 8LE,73.2,0.85
HA8 9LA,54.8,0.62
NW9 5FU,84.9,1.06
N11 3HT,57.5,0.63
N3 1TP,75.6,0.94
NW2 1DH,60.3,0.69
N20 9PX,62.1,0.81
N11 3PE,68.1,0.93
NW9 4FE,78.6,1.07
N12 0LX,59.7,0.86
EN5 5JZ,51.4,0.66
N2 8DB,67.2,0.85
NW9 5TE,61.2,0.59
HA8 8GE,83.3,1.07
EN5 5FR,80.9,1.01
NW11 9AP,58.4,0.62
NW11 9NJ,51.4,0.58
NW7 1TP,84.0,1.09
N12 8NU,67.9,0.84
NW11 6YA,50.7,0.48
HA8 0JD,63.1,0.75
NW4 1NX,51.9,0.58
HA8 9QU,75.3,0.99
NW11 0JR,52.7,0.61
N11 3BD,70.2,0.86
HA8 9TD,58.1,0.76
NW9 7AG,77.9,1.05
NW7 1SL,69.0,0.81
NW4 1NY,59.2,0.69
EN5 5NA,56.2,0.67
N12 8JA,65.9,0.85
NW11 9HT,56.4,0.68
NW9 5PZ,82.5,1.05
NW4 4RA,67.9,0.84
EN5 2QS,57.8,0.88
EN5 2BL,58.1,0.71
HA8 9GG,73.7,1.03
NW7 3JN,66.3,0.86
NW7 1US,85.6,1.07
N2 8DX,60.9,0.64
NW9 5JT,57.6,0.53
NW9 5QG,76.8,1.03
HA8 8NU,70.4,0.96
N2 9DU,57.3,0.61
NW9 5XN,68.8,0.67
NW2 2TJ,79.3,1.04
NW9 6JB,56.9,0.71
HA8 0FJ,80.6,1.04
NW11 7SB,74.6,0.95
EN4 8TB,65.6,0.8
N2 8HN,54.4,0.64
NW11 8EL,61.1,0.72
EN5 1QU,68.8,0.85
N12 9JE,56.8,0.62
N12 8AL,54.8,0.84
N2 0HB,51.6,0.55
N3 2BA,62.0,0.71
NW9 7BF,83.5,1.06
NW4 2DJ,62.9,0.75
HA8 0AG,68.5,0.89
N2 9JJ,56.4,0.59
HA8 9BY,61.5,0.79
HA8 0EH,78.7,1.0
NW4 4XJ,69.8,0.97
HA8 0ED,79.1,1.0
NW11 6PA,48.9,0.5
NW11 7UA,59.4,0.62
N2 8JD,68.3,0.91
EN4 9DX,62.7,0.81
EN4 8UX,66.3,0.8
N20 0LG,66.6,0.77
N10 2PF,68.7,0.98
N20 9BT,63.6,0.71
HA8 0JF,64.6,0.76
EN5 5UZ,74.3,0.98
HA8 0ND,64.8,0.74
HA8 0HL,63.1,0.79
HA8 8XX,67.9,0.74
N10 1AA,55.6,0.68
N20 0NB,57.7,0.61
NW4 2SG,62.0,0.64
NW9 5NG,87.1,1.06
NW11 6XX,58.2,0.55
NW4 2SU,56.6,0.67
N3 1RY,67.2,0.65
N2 8JF,70.2,0.91
NW11 8BD,63.5,0.65
EN5 2EF,64.0,0.78
N11 3NF,68.3,0.94
NW11 7HB,66.7,0.79
HA8 8YQ,58.3,0.79
EN5 5DE,67.8,0.85
NW11 0EN,57.7,0.67
EN4 8LJ,59.6,0.69
N3 2SH,58.9,0.66
NW9 7BA,56.3,0.68
EN4 9RQ,69.0,0.9
N12 9BE,55.4,0.64
HA8 8HU,81.5,1.01
N12 8SP,68.4,0.91
NW11 0DH,59.5,0.69
N12 9RT,62.6,0.67
EN5 2TS,65.5,0.58
NW7 1GT,81.9,1.02
NW9 5NF,65.2,0.93
EN5 1RS,54.9,0.69
N3 1SU,64.2,0.73
N3 2JP,63.1,0.75
NW2 2AA,67.9,0.76
NW9 5ZJ,84.0,1.05
HA8 8NB,78.3,0.97
N2 9EA,59.5,0.64
HA8 7SH,55.6,0.66
EN4 8QJ,56.3,0.68
NW11 9UD,61.7,0.74
N11 3NA,65.1,0.84
NW7 1LL,65.0,0.78
N2 0DE,50.9,0.55
NW11 8NE,55.1,0.68
N3 1JR,64.9,0.8
NW9 5FE,76.2,1.0
NW7 2JX,63.6,0.63
N2 0RE,47.8,0.43
N11 3NT,74.4,0.96
EN4 9HD,60.7,0.83
N11 3NL,68.6,0.87
NW4 4AH,52.1,0.58
EN4 8UW,53.9,0.68
NW9 6SA,59.9,0.81
N2 9DL,51.9,0.59
NW9 5QE,80.6,1.06
EN4 9RA,52.0,0.65
EN5 2TU,65.3,0.6
NW11 9SH,73.4,0.88
N2 8ET,69.9,0.75
N11 3AH,69.0,0.91
N3 3HU,69.2,0.83
N20 0TH,60.6,0.67
N2 0LT,58.7,0.69
N2 8NT,61.7,0.92
