district,epc,hpr
SE26,66.1,0.77
SE23,62.9,0.72
SE12,64.3,0.77
SE4,63.4,0.71
SE14,67.7,0.81
SE10,71.4,0.84
SE6,63.4,0.75
SE13,67.6,0.79
SE8,72.3,0.89
SE3,64.9,0.75
BR1,63.3,0.8
SE9,66.9,0.84
SE16,78.7,1.0
SE15,68.1,0.75
BR3,65.1,0.7
SE24,51.0,0.47
SE37,74.0,0.76
SE06,21.0,0.33
