sector,epc,hpr,lat,long
SE26 4,65.8,0.77,-0.0517415104166666,51.43051678645836
SE23 2,63.0,0.72,-0.0452934904761904,51.43658617142858
SE12 0,65.5,0.8,0.0165186187845303,51.44146374585636
SE4 1,62.5,0.68,-0.0308242622950819,51.46061399999997
SE14 6,69.2,0.83,-0.0356376042780748,51.47674605347596
SE10 8,71.4,0.84,-0.0118345882352941,51.47500089592757
SE6 3,65.2,0.82,-0.0222961176470588,51.43010732620324
SE13 7,70.9,0.84,-0.0166585836298932,51.46444677935942
SE6 2,62.4,0.72,-0.0147555652173913,51.43995708152168
SE13 6,65.5,0.77,-0.0080389014084507,51.45305231924887
SE13 5,65.6,0.76,-0.0019169589041095,51.45937626940641
SE26 6,66.0,0.76,-0.0647134644351464,51.42784915062761
SE8 3,75.3,0.93,-0.0267180813397129,51.4844449473684
SE12 9,62.5,0.76,0.0259349774011299,51.43938118644064
SE26 5,66.5,0.78,-0.0445985189189189,51.42431026486484
SE8 5,72.5,0.89,-0.0366471593406593,51.48595420879121
SE4 2,64.8,0.74,-0.0403138212560386,51.46129657487921
SE23 3,63.1,0.72,-0.0563447983870967,51.44287637903221
SE6 1,61.6,0.72,-0.0012118071748878,51.43955254708519
SE6 4,64.9,0.75,-0.0281948243243243,51.44286417567568
SE3 0,62.2,0.7,0.0123600578034682,51.46833735260121
SE14 5,66.7,0.79,-0.0477503839285714,51.47536061160712
BR1 4,64.3,0.81,0.0059328601694915,51.41903081779663
SE12 8,64.3,0.74,0.0152269415584415,51.45409238311688
BR1 5,62.8,0.79,0.0109148810572687,51.42763442290751
SE8 4,69.3,0.85,-0.0250870625,51.47424551875
SE9 4,66.9,0.84,0.043797547008547,51.43189502564105
SE23 1,62.6,0.71,-0.0425092371794871,51.44613730128205
SE16 2,80.1,1.0,-0.0522163233830845,51.49257890547264
SE3 9,67.8,0.8,0.0181816666666666,51.46165591079815
SE15 1,69.0,0.76,-0.0595536753246753,51.48062363636365
SE16 7,72.8,0.98,-0.0435697832512315,51.49678913300496
SE15 2,65.5,0.71,-0.0580888507462687,51.47322938805968
BR3 1,65.2,0.7,-0.0305992145748988,51.41444043724696
SE8 6,74.0,1.16,nan,nan
SE4 3,66.0,0.59,nan,nan
SE23 7,37.0,0.41,nan,nan
SE24 2,51.0,0.47,nan,nan
SE37 0,74.0,0.76,nan,nan
SE06 1,21.0,0.33,nan,nan
SE12 6,63.0,0.75,nan,nan
SE23 5,50.0,0.47,nan,nan
SE14 4,60.0,0.59,nan,nan
SE8 2,61.0,0.97,nan,nan
BR3 5,57.0,0.64,-0.0167621086956521,51.410537679347854
SE26 3,69.0,0.7,nan,nan
SE14 2,61.0,0.94,nan,nan
