outcode,epc,hpr,lat,long
OX3,65.8,0.87,51.7622825,-1.211732
OX4,65.4,0.84,51.7312035,-1.2173945
OX1,67.7,0.85,51.7451905,-1.2614253
OX2,64.0,0.81,51.7659091,-1.2807181
