district,epc,hpr
GL18,64.6,0.93
GL16,63.5,0.93
GL14,60.9,0.87
NP16,61.6,0.9
GL15,59.9,0.9
GL17,53.7,0.84
GL19,55.0,0.89
NP25,56.0,0.86
GL2,48.9,0.81
HR8,49.0,0.82
WR13,52.2,0.73
HR9,47.5,0.75
