district,epc,hpr
GU2,63.6,0.85
GU1,64.7,0.85
GU24,61.4,0.86
GU12,66.4,0.92
GU10,65.1,0.89
GU4,63.0,0.89
RH5,47.6,0.77
KT24,62.0,0.87
GU23,62.5,0.88
GU3,60.9,0.87
GU5,57.1,0.81
GU8,47.1,0.79
KT11,50.6,0.81
GU7,59.4,0.85
KT23,59.5,0.83
GU16,9.0,0.74
