sector,epc,hpr,lat,long
GU2 8,64.9,0.87,-0.6025974506172836,51.24716758641976
GU1 4,66.1,0.84,-0.5749665305164318,51.23979356807513
GU24 0,61.4,0.86,-0.645404275362319,51.29859457971016
GU2 9,64.4,0.87,-0.5917982142857147,51.25764344642855
GU12 6,68.3,0.95,-0.7177634577464792,51.246713309859175
GU1 1,64.7,0.88,-0.5690980374531835,51.25276177902624
GU1 2,63.7,0.86,-0.5463287292418769,51.24268979061375
GU2 7,62.6,0.83,-0.5971537204301078,51.237954478494665
GU10 1,65.1,0.89,-0.7354278267326733,51.2247387128713
GU4 8,61.3,0.85,-0.5499967065217392,51.216213586956535
RH5 6,47.6,0.77,-0.3792241752577321,51.220474061855725
GU1 3,63.7,0.82,-0.5668437346938773,51.23502546428569
GU4 7,63.7,0.91,-0.5344381201298696,51.25938662662337
GU2 4,61.4,0.79,-0.5806481470588235,51.23159050980388
KT24 6,62.8,0.87,-0.4450536968085107,51.268831574468095
GU23 6,60.2,0.86,-0.4926018471337579,51.29779839490445
GU3 1,53.6,0.78,-0.6212800172413794,51.21721351724139
GU5 9,57.0,0.81,-0.4650716516853929,51.21063591573033
GU3 2,58.1,0.86,-0.669008945652174,51.2514198804348
KT24 5,61.1,0.88,-0.414586427777778,51.27166036666667
GU12 5,63.8,0.89,-0.7223462511627909,51.26636569767445
GU3 3,64.6,0.9,-0.6147272182741117,51.262129172588864
GU8 6,47.1,0.79,-0.6936413783783781,51.17764109459458
GU5 0,57.7,0.83,-0.5467421813953489,51.18921650697676
KT11 1,50.6,0.81,-0.4233312993197278,51.329413564625845
GU23 7,65.3,0.91,-0.527674077669903,51.28819089320388
GU7 2,59.4,0.85,-0.6235842028301887,51.19170582075471
KT23 4,60.0,0.83,-0.3715532676767675,51.2761103989899
GU7 3,59.3,0.82,-0.6047614573991028,51.19794433632288
GU16 6,9.0,0.74,-0.7190716516853937,51.29978199999999
KT23 3,42.3,0.86,-0.3807078806818183,51.2844608522727
GU3 9,54.0,0.88,nan,nan
GU2 6,86.0,0.92,nan,nan
GU7 1,75.0,1.12,-0.610367928338763,51.18267522475565
GU12 8,85.0,1.18,nan,nan
GU2 5,65.0,0.71,nan,nan
GU3 5,79.0,1.11,nan,nan
GU4 9,77.0,1.0,nan,nan
