district,epc,hpr
TS8,70.3,1.0
TS3,65.2,0.91
TS5,62.3,0.87
TS1,59.9,0.73
TS4,67.3,0.94
TS7,65.7,0.94
TS17,58.5,1.04
TS2,82.0,1.06
