postcode,epc,hpr
TS8 0WN,73.3,1.02
TS8 9DQ,56.2,0.97
TS3 7HR,65.0,0.94
TS5 5PG,69.5,1.0
TS8 9QZ,63.5,0.96
TS3 8QB,71.1,0.99
TS3 0DT,67.6,0.95
TS1 4QN,53.2,0.61
TS3 7BA,61.7,0.91
TS3 8AE,83.2,1.18
TS4 3HG,66.4,0.95
TS3 6LP,79.6,1.1
TS7 8JN,60.1,0.96
TS3 8QJ,69.0,0.99
TS5 4QZ,48.9,0.82
TS5 4AW,64.6,0.93
TS3 6NU,57.1,0.85
TS3 9NE,67.2,0.96
TS3 0BA,64.9,0.91
TS1 4RG,56.6,0.72
TS5 4GY,77.1,1.07
TS3 9QD,76.0,0.97
TS8 9XY,65.9,1.0
TS8 9EX,78.1,1.02
TS7 8EL,77.2,1.0
TS1 4PY,37.8,0.69
TS1 5AU,71.2,0.98
TS4 3LQ,67.3,0.98
TS8 9EN,68.2,0.97
TS3 9BA,63.6,0.91
TS5 4BS,80.6,1.09
TS3 6DS,54.6,0.68
TS1 3BS,57.5,0.63
TS3 0QH,66.5,0.97
TS1 5ND,71.7,1.01
TS1 4QU,55.9,0.72
TS4 2DR,53.1,0.59
TS8 9AQ,54.0,0.89
TS1 4PS,61.2,0.71
TS7 8EY,60.1,0.88
TS1 4LZ,51.4,0.58
TS3 9RE,65.2,0.93
TS5 4GH,78.9,1.03
TS5 8BS,57.8,0.88
TS3 9RB,65.6,0.91
TS8 9JD,69.0,0.95
TS3 8NP,53.0,0.8
TS3 8JY,68.5,0.96
TS5 4HE,67.7,0.97
TS3 0RR,65.0,0.92
TS4 2LJ,56.2,0.85
TS4 3SW,78.8,1.11
TS3 6LB,80.7,1.02
TS1 3PQ,60.8,0.76
TS5 8JQ,58.5,0.93
TS8 9NF,73.0,0.99
TS1 4ER,51.6,0.71
TS4 3BA,83.7,1.18
TS8 0UQ,71.4,0.98
TS5 6DQ,80.5,1.02
TS5 6BL,54.2,0.57
TS3 6PY,43.1,0.6
TS4 2HJ,50.3,0.66
TS4 2ND,51.0,0.7
TS5 8JH,55.6,0.84
TS5 5BU,57.9,0.81
TS3 0TG,77.9,0.96
TS5 5HW,48.2,0.66
TS7 0GA,69.4,1.03
TS4 3QG,62.6,0.93
TS3 9BG,62.5,0.9
TS8 9HR,63.2,0.92
TS1 4JP,58.9,0.77
TS4 2GE,78.7,1.12
TS5 8PL,55.8,0.83
TS3 9PZ,71.7,0.98
TS5 5DF,54.6,0.63
TS5 5AN,55.6,0.72
TS3 8NX,67.9,0.98
TS4 3SL,78.9,1.02
TS3 6ND,52.2,0.67
TS4 3BY,65.6,0.94
TS7 0DD,64.7,0.96
TS5 5BD,76.4,1.07
TS8 9FS,84.2,1.18
TS4 2QU,68.4,0.95
TS1 3PA,66.3,0.83
TS8 0XQ,66.3,0.98
TS3 8NT,65.7,0.93
TS3 0ER,68.4,0.87
TS4 2BW,71.4,0.97
TS5 7HA,58.1,0.79
TS1 4DD,55.1,0.56
TS5 7HG,60.3,0.94
TS5 6DU,58.6,0.69
TS5 4EW,51.7,0.62
TS8 0SN,68.0,1.0
TS5 6EF,53.2,0.6
TS5 6BX,68.1,1.01
TS1 2SJ,71.1,1.0
TS5 8UG,66.9,0.87
TS8 9EU,71.8,1.0
TS4 2SZ,68.8,1.02
TS8 9RW,68.4,1.0
TS17 9LG,54.9,1.06
TS7 8AG,60.6,0.9
TS5 4PP,72.2,1.02
TS3 9PW,67.6,1.0
TS1 5QH,65.4,0.91
TS4 3TB,67.0,1.04
TS1 4LN,48.0,0.62
TS4 3LZ,65.1,0.91
TS5 7QJ,56.4,0.82
TS3 7EB,64.8,0.93
TS3 8PY,68.4,0.96
TS4 2RB,82.7,1.14
TS3 6EU,48.0,0.6
TS2 1BF,84.0,1.04
TS3 7BH,66.7,0.97
TS4 2SL,60.9,0.94
TS5 5JE,51.8,0.7
TS4 2XR,71.6,1.01
TS3 0LG,65.7,0.81
TS3 9ES,56.6,0.84
TS5 6RD,59.3,0.82
TS3 7LJ,65.7,0.94
TS7 8SW,64.4,0.91
TS7 8SH,63.3,0.94
TS7 8LU,59.4,0.89
TS4 2NG,46.2,0.77
TS5 4HH,66.8,1.0
TS3 6NX,54.2,0.7
TS4 3JX,71.0,0.97
TS1 1LR,79.8,0.87
TS3 8JZ,64.9,0.91
TS1 4PL,56.0,0.61
TS5 8UB,64.1,0.97
TS5 5NE,54.1,0.65
TS3 7HX,67.9,0.93
TS1 4NE,58.6,0.74
TS1 3PF,59.3,0.7
TS5 4EU,65.0,0.96
TS5 5PH,56.2,0.58
TS5 8UJ,62.9,0.89
TS8 9ER,71.2,0.98
TS1 1JX,73.5,0.9
TS8 0GB,68.2,0.98
TS1 5NP,75.4,1.03
TS5 6ED,55.0,0.62
TS8 0UJ,63.8,1.02
TS3 7QE,66.3,0.88
TS3 9HD,65.1,0.95
TS5 6NH,53.4,0.88
TS3 7PT,62.1,0.94
TS1 4QR,55.7,0.6
TS8 9EL,75.2,1.0
TS3 7HE,66.0,0.93
TS3 9JA,60.5,0.8
TS5 7NA,58.1,0.9
TS3 8PF,82.0,1.17
TS1 4EE,57.9,0.69
TS4 3DB,64.8,0.95
TS3 9QA,76.3,0.95
TS5 8NJ,64.5,0.98
TS5 5DS,74.8,1.01
TS4 2WG,83.0,1.14
TS8 9EW,72.6,0.98
TS5 8TH,64.6,0.93
TS5 4ET,65.8,0.93
TS4 3JQ,70.0,0.97
TS7 8BF,83.0,1.18
TS1 2SH,70.8,1.01
TS3 6QJ,54.6,0.63
TS1 5TP,77.2,0.98
TS4 2HZ,52.2,0.64
TS3 6DT,50.6,0.57
TS1 3PG,63.0,0.76
TS8 9JB,71.1,0.99
TS1 4BG,49.7,0.6
TS8 9DJ,62.8,0.95
TS4 3NA,67.7,0.97
TS5 4JD,62.2,0.94
TS5 6AX,51.1,0.63
TS3 6PN,55.9,0.64
TS8 0ST,68.5,0.99
TS3 7EF,55.9,0.9
TS5 5AX,49.6,0.59
TS3 9HR,64.3,0.92
TS1 3PB,58.5,0.72
TS4 3BJ,57.2,0.74
TS5 6AS,57.4,0.65
TS3 9QB,74.8,0.94
TS3 9JY,64.8,0.96
TS7 0EA,67.4,0.98
TS3 0RA,66.8,0.95
TS8 9XL,65.8,1.0
TS4 2GX,83.4,1.18
TS5 6JX,50.5,0.63
TS4 3AU,65.8,0.91
TS3 7JQ,64.4,0.95
TS7 8EN,84.7,1.18
TS5 8BP,63.6,0.97
TS3 7RX,59.8,0.91
TS3 8RG,82.0,1.17
TS3 8PP,75.6,1.01
TS8 0RN,73.0,1.0
TS5 8FF,83.5,1.17
TS1 4NJ,60.1,0.75
TS3 9AZ,57.9,0.84
TS5 4JS,59.5,0.89
TS7 0RS,84.9,1.18
TS5 6ES,46.3,0.62
TS5 7AS,57.8,0.85
TS8 9SA,73.1,1.02
TS5 4LU,71.5,0.95
TS3 0EZ,75.2,1.01
TS1 4PN,51.1,0.63
TS5 4EX,66.4,1.0
TS3 0JE,69.4,0.97
TS5 7JL,58.8,0.89
TS8 9HN,55.8,0.91
TS4 2PZ,48.9,0.68
TS5 8HA,82.7,1.14
TS4 2LQ,53.3,0.74
TS7 8QS,63.5,0.9
TS8 9ZE,82.1,1.17
TS5 4LT,83.3,1.18
TS5 7EQ,68.3,0.78
TS3 8HB,63.3,0.91
TS5 6LF,52.3,0.74
TS1 3AN,55.2,0.67
TS7 8LQ,65.8,0.91
TS1 3HJ,54.8,0.62
TS1 4EF,52.6,0.66
TS7 0NA,62.0,0.94
TS3 9JJ,64.7,0.98
TS3 9RL,66.6,0.89
TS3 0QN,69.1,0.92
TS3 9LU,66.5,0.96
TS7 8LE,58.5,0.86
TS3 8LJ,63.9,0.97
TS1 4BP,54.9,0.66
TS4 2RE,61.9,0.93
TS3 8EG,63.3,0.92
TS3 7JR,69.2,0.99
TS5 8AA,53.0,0.69
TS7 0RA,64.9,0.95
TS1 4DJ,53.8,0.55
TS7 0AP,62.0,0.88
TS3 7DW,65.6,0.99
TS1 4ET,62.4,0.76
TS4 3PH,67.1,0.96
TS3 9EZ,62.5,0.99
TS1 3JX,50.9,0.52
TS5 7SR,81.9,1.03
TS1 4PG,52.0,0.59
TS2 1AA,87.7,1.05
TS3 0LF,67.9,0.85
TS3 9HA,67.2,0.99
TS4 3RP,77.3,1.09
TS3 7LF,74.0,0.99
TS5 6LT,57.8,0.87
TS5 5PQ,76.0,1.01
