sector,epc,hpr,lat,long
TS8 0,68.5,0.98,-1.225801704,54.519304448000014
TS8 9,71.3,1.0,-1.236729885826772,54.522883401574816
TS3 7,65.4,0.95,-1.206212216589862,54.55737413364054
TS5 5,61.4,0.83,-1.2534009881656805,54.555699698224856
TS3 8,68.4,0.97,-1.1975799054054046,54.56500717567569
TS3 0,66.4,0.94,-1.1881990504587152,54.55172326146787
TS1 4,54.6,0.66,-1.2464017727272727,54.56861612500001
TS4 3,68.7,0.98,-1.2220589272030653,54.54874276628355
TS3 6,56.7,0.71,-1.21151256097561,54.57115788617888
TS7 8,64.6,0.93,-1.1998605141509426,54.53166136320756
TS5 4,66.2,0.93,-1.263275055214724,54.55884766257668
TS3 9,67.0,0.95,-1.1849842514285718,54.56370946285714
TS1 5,72.7,0.99,-1.2448180000000002,54.57377227472529
TS1 3,56.6,0.65,-1.2322907214285714,54.5696128
TS4 2,65.9,0.91,-1.223553577405857,54.56373428870293
TS5 8,65.2,0.94,-1.2582213731343284,54.53703502238805
TS5 6,56.3,0.74,-1.2410817400000005,54.56030629499996
TS7 0,67.6,0.98,-1.1741724663461532,54.52574576442308
TS5 7,62.3,0.9,-1.2468097945205476,54.54693537442924
TS1 2,64.3,0.8,-1.2324408947368417,54.57427080263156
TS17 9,58.5,1.04,-1.28946506918239,54.53680323270443
TS2 1,82.0,1.06,-1.237840745901639,54.58510115573768
TS1 1,75.5,0.88,-1.235604422535211,54.57721763380282
TS7 9,66.6,0.93,-1.17383004519774,54.545950937853135
TS5R 5,73.0,0.96,nan,nan
TS3 5,79.0,1.0,nan,nan
TS8 5,83.8,1.18,nan,nan
