district,epc,hpr
DN16,65.0,0.91
DN15,61.5,0.87
DN18,65.0,0.92
DN19,61.1,0.89
DN39,59.8,0.9
DN9,61.7,0.93
DN17,62.1,0.9
DN20,63.0,0.92
DN38,59.0,0.87
DN21,62.0,0.92
DN40,60.4,0.91
LN7,47.9,0.82
DN8,53.6,0.91
DN14,41.6,0.78
DN10,43.2,0.83
SO16,76.0,1.08
