postcode,epc,hpr
DN16 2SY,52.9,0.77
DN15 7LD,59.5,0.73
DN15 9XJ,77.6,0.91
DN15 9DB,61.4,0.99
DN18 5AU,58.8,0.81
DN15 9YE,63.6,0.93
DN16 2SH,48.5,0.63
DN19 7JN,55.5,0.84
DN39 6TG,59.3,0.78
DN15 7HD,57.1,0.82
DN9 1RH,42.5,0.81
DN17 2ET,62.7,0.87
DN16 3UG,82.1,1.09
DN9 2AB,55.0,0.86
DN16 3LP,65.6,0.97
DN15 8UP,63.4,0.97
DN16 2PQ,51.9,0.66
DN17 1XH,63.8,1.03
DN16 3DW,53.4,0.8
DN15 7JQ,61.0,0.71
DN9 1DD,41.5,0.79
DN15 8PP,67.6,1.0
DN19 7DF,73.5,1.05
DN20 9PT,71.4,1.01
DN19 7LX,61.0,0.92
DN17 3PP,49.4,0.96
DN16 2RW,79.5,1.1
DN17 2EH,68.1,0.99
DN15 7AR,51.8,0.7
DN20 8AY,58.2,0.78
DN9 1LD,71.0,1.02
DN18 5FJ,70.6,1.0
DN20 9PD,57.0,0.88
DN17 2NA,59.4,0.87
DN9 2NE,56.4,0.9
DN17 1QB,69.7,0.94
DN15 9HS,43.1,0.77
DN19 7BS,64.0,0.97
DN20 0BG,56.0,0.9
DN16 3WJ,79.0,1.04
DN17 1EX,57.0,0.94
DN17 1LL,59.3,0.73
DN17 1RA,68.1,0.99
DN17 1YJ,72.2,1.01
DN39 6TZ,50.9,0.81
DN9 1PG,58.2,0.9
DN17 3JZ,54.1,0.78
DN16 3HU,61.3,0.85
DN20 9LF,64.5,0.93
DN15 8JX,63.0,0.88
DN20 9JU,55.0,0.72
DN15 8PF,60.1,0.82
DN15 6SG,71.8,0.87
DN17 3NJ,65.3,0.99
DN20 8BF,79.3,1.02
DN15 7BB,54.3,0.77
DN15 7PJ,54.0,0.76
DN39 6TB,69.4,1.01
DN17 1AU,52.3,0.78
DN17 4EZ,54.9,0.92
DN15 8HB,69.5,0.99
DN17 3RT,49.4,0.8
DN15 8AG,65.2,0.99
DN17 3NT,66.2,0.89
DN18 5JT,61.0,0.84
DN16 3FG,77.6,1.05
DN16 3FR,74.2,1.05
DN18 5UL,66.5,1.0
DN15 8GF,76.3,1.06
DN17 1XX,65.0,0.98
DN20 8AN,64.8,0.94
DN18 6ET,68.2,0.89
DN19 7RP,61.3,1.0
DN15 7UZ,65.0,0.95
DN17 1PH,64.5,0.94
DN15 9EW,63.2,0.96
DN17 2LD,67.6,0.99
DN20 8PY,60.7,0.92
DN20 0LD,69.2,0.98
DN16 1UF,67.5,0.68
DN18 6DQ,65.8,0.9
DN17 2SH,65.2,0.93
DN18 5FN,80.6,1.14
DN17 1EP,58.4,0.87
DN19 7HL,61.5,0.89
DN15 9UY,67.8,1.01
DN16 2US,84.5,1.06
DN15 9XL,69.2,0.98
DN18 5GY,77.3,1.14
DN17 1PT,73.2,0.94
DN15 7JY,55.1,0.68
DN17 2JU,66.6,0.98
DN16 2QY,59.7,0.92
DN39 6UF,58.4,0.77
DN9 2HL,60.6,0.91
DN16 1PU,68.7,0.89
DN16 3SZ,63.9,0.95
DN20 0NW,58.6,0.82
DN17 1NP,65.3,0.85
DN15 0BP,56.0,0.8
DN15 6JQ,75.8,1.03
DN15 7LN,58.7,0.68
DN18 6AL,68.7,1.02
DN18 6AS,61.9,0.95
DN18 5LL,52.8,0.71
DN16 1JE,59.5,0.91
DN16 3TG,64.9,0.95
DN18 5GR,83.3,1.15
DN16 1NG,55.7,0.72
DN38 6HP,52.4,0.76
DN20 8AJ,63.6,0.99
DN21 4FG,75.3,1.06
DN17 3SA,57.3,0.78
DN18 5GW,78.7,1.1
DN20 9NE,52.6,0.75
DN17 4DT,54.2,0.87
DN15 0AX,52.0,0.93
DN17 2NQ,58.0,0.9
DN17 4PR,52.3,0.85
DN15 6SH,72.5,0.86
DN17 4LT,65.8,1.05
DN15 9TP,60.6,0.8
DN16 3UU,78.6,1.05
