sector,epc,hpr,lat,long
YO11 3,66.8,0.96,-0.3901213704918029,54.241873613114784
YO22 4,61.0,0.85,-0.5828202583025835,54.46007160885608
YO11 1,59.3,0.74,-0.3992042840909092,54.2834106363636
YO13 0,59.0,0.88,-0.4655542026431718,54.32479771806167
YO14 0,62.8,0.93,-0.3103231676300578,54.1940907398844
YO14 9,62.6,0.89,-0.2891152026431716,54.20081964317181
YO11 2,60.0,0.74,-0.4022012393162394,54.2733413205128
YO12 6,63.4,0.89,-0.4245307931034484,54.29262692672412
TS13 5,47.7,0.74,-0.7842591382113826,54.54156997560975
YO12 4,62.5,0.88,-0.4328274637096778,54.23948005645159
YO21 3,61.3,0.83,-0.6392458506224066,54.49021808298754
YO22 5,49.9,0.78,-0.6894562709677416,54.4342806
YO12 7,57.6,0.71,-0.4089330312499999,54.28461344270834
YO12 5,61.9,0.86,-0.4291935971563981,54.28035049763036
YO21 1,58.9,0.82,-0.6434291547619049,54.47634873412704
YO13 9,57.4,0.86,-0.5408094581005586,54.24003550837993
YO21 2,43.3,0.74,-0.9021356574585644,54.45992462430938
TS13 4,54.5,0.69,-0.8859039669117648,54.553464018382336
YO11 7,51.3,0.62,nan,nan
YO25 3,53.2,0.78,-0.4525989018404907,54.09874246012269
NP7 9,78.0,0.91,-3.008161967611336,51.79983972469638
YO12 2,61.0,0.59,nan,nan
YO16 6,37.8,0.86,-0.1873274896907217,54.10397542783504
YO14 1,77.8,1.02,nan,nan
YO12 3,69.0,0.98,nan,nan
