district,epc,hpr
IP6,65.2,0.95
IP31,63.3,0.96
IP14,65.1,0.95
IP30,65.7,0.97
IP21,56.2,0.9
IP13,57.0,0.91
IP8,64.0,0.93
IP23,58.4,0.9
IP22,57.2,0.91
IP20,52.4,0.86
IP7,67.2,0.98
IP1,62.3,0.9
IP32,87.0,1.18
IP17,65.0,1.12
IP19,20.0,0.46
IP24,78.0,1.08
