postcode,epc,hpr
IP6 8BW,83.5,1.18
IP31 3BZ,52.5,0.81
IP14 5JA,52.4,0.92
IP30 9JH,84.3,1.18
IP14 4DG,63.8,0.91
IP30 9NL,64.5,1.01
IP21 5BF,79.8,1.14
IP6 0GE,81.6,1.13
IP14 1BP,56.0,0.71
IP13 7NU,63.2,0.99
IP21 5TJ,48.5,0.85
IP6 8UB,66.2,0.97
IP14 5FB,78.7,1.05
IP14 2PT,61.4,0.96
IP14 2DZ,66.0,0.96
IP21 4AB,50.9,0.84
IP8 4ES,72.6,1.01
IP23 7BW,58.7,0.91
IP21 5AG,68.9,1.01
IP31 3LE,58.7,0.92
IP14 1UZ,84.0,1.16
IP8 4EQ,83.9,1.16
IP8 4LG,54.1,0.79
IP30 9YL,83.3,1.17
IP31 3QQ,57.5,0.96
IP14 5QH,47.0,0.71
IP14 3QS,49.4,0.73
IP14 1UN,66.8,0.95
IP30 9DD,51.5,0.69
IP14 5GQ,77.7,1.07
IP14 1HB,68.9,1.01
IP14 4BT,69.7,0.87
IP22 1RY,54.1,0.87
IP14 1FR,83.0,1.11
IP31 3UJ,84.1,1.16
IP14 1JG,45.4,0.67
IP31 3FE,78.7,1.12
IP14 1NJ,83.5,1.1
IP31 3JX,50.0,0.86
IP6 8XE,67.4,1.02
IP6 8ES,62.1,0.92
IP8 4JT,59.5,0.9
IP14 3EQ,66.9,0.57
IP30 0RF,60.2,0.96
IP14 1LQ,61.2,0.91
IP14 5PL,61.2,0.95
IP14 3LE,60.2,0.98
IP14 5FH,75.6,1.05
IP30 9GH,76.3,1.06
IP6 0HZ,72.1,0.98
IP14 4QR,62.1,0.94
IP21 5RB,59.8,0.94
IP14 4ET,84.2,1.13
IP14 5AU,60.7,0.75
IP14 1PH,66.8,0.86
IP23 8LP,47.0,0.85
IP14 4HY,56.5,0.93
IP14 5JE,79.8,1.12
IP14 3PP,70.1,0.99
IP23 8HZ,57.0,0.95
IP14 1TZ,70.4,1.0
IP14 4BS,65.7,0.97
IP13 7JQ,63.2,1.05
IP14 3JB,39.0,0.76
IP31 3LZ,58.0,0.95
IP22 1BX,45.9,0.74
IP14 1TJ,69.0,0.99
IP8 4DW,80.8,1.12
IP23 7LG,46.2,0.79
IP14 5DA,53.1,0.82
IP6 9JS,68.0,1.11
IP14 5FN,75.2,1.05
IP13 7JJ,48.3,0.88
IP14 5TH,67.2,0.94
IP31 3TE,68.2,0.99
IP14 5BT,71.1,1.05
IP23 7BD,46.8,0.62
IP14 2JG,43.4,0.88
IP22 1DW,51.2,0.89
IP14 3TA,64.5,1.01
IP6 0GH,83.5,1.18
IP30 0SX,41.1,0.66
IP31 3SL,51.7,0.82
IP14 1WA,83.6,1.18
IP14 3AP,52.2,0.93
IP23 8AA,44.0,0.75
IP6 8JP,60.3,0.84
IP23 7PZ,54.1,0.98
IP14 1RJ,54.1,0.66
IP14 5WE,79.5,1.13
IP23 7ER,51.0,0.87
IP23 7BS,70.4,0.99
IP22 1DY,47.0,0.74
IP6 9LF,40.5,0.66
IP8 4BL,60.8,0.83
IP14 6LX,44.0,0.76
IP14 1PW,45.7,0.6
IP23 8HX,60.4,0.95
IP21 5HZ,60.3,0.96
IP14 1HA,64.2,0.9
IP22 1DF,61.4,0.88
IP14 5UX,80.5,1.14
IP22 1RX,50.8,0.85
IP14 2NP,60.3,0.96
IP30 9UN,77.3,1.15
IP14 4EG,55.4,0.87
IP14 4UA,65.8,1.03
IP22 1HG,47.4,0.91
IP14 1NQ,64.2,0.87
IP14 1JW,68.4,0.92
IP14 5JD,80.5,1.12
IP14 6RJ,65.7,0.97
IP31 3DU,59.0,1.0
IP21 5JW,74.5,1.05
IP6 8TE,64.4,1.0
IP6 0BH,59.9,0.87
IP14 5BH,74.7,1.04
IP14 6SL,72.0,1.06
IP30 9BJ,55.9,0.88
IP30 9QX,58.9,0.86
IP20 0LY,63.4,1.01
IP8 4QE,61.9,0.84
IP14 3NS,62.3,0.86
IP14 5TL,61.2,0.97
IP30 9SR,39.5,0.62
IP8 4SN,65.2,1.0
IP14 5GY,77.4,0.96
IP14 3AX,64.0,1.0
IP30 9BL,49.3,0.8
IP14 4AX,56.3,0.82
IP14 4SB,57.5,0.93
IP6 8AT,79.6,1.09
IP8 4BE,68.5,0.97
IP14 4ED,55.2,0.85
IP14 6AE,46.3,0.8
IP14 1XJ,84.5,1.17
IP14 2EF,62.0,0.9
IP6 0SE,64.2,0.95
IP22 1BH,54.1,1.08
IP31 3JL,59.2,0.98
IP14 1UA,64.2,0.96
IP21 5AF,63.9,0.97
IP21 5TL,48.6,0.82
IP6 8BJ,68.4,1.0
IP14 3QN,56.0,0.89
IP7 7RD,68.2,0.96
IP30 9UE,60.4,0.97
IP23 8LL,62.3,0.98
IP14 1NT,67.8,0.97
IP8 4LB,32.0,0.61
IP14 5JH,48.3,0.72
IP14 4BH,48.8,0.74
IP30 0RH,51.0,1.0
IP30 9QS,61.3,0.87
IP14 3EW,69.4,0.98
IP14 1FB,82.5,1.17
IP6 0NE,71.5,1.02
IP6 0TA,60.7,0.98
IP31 3AB,37.0,0.72
IP14 1UB,67.8,1.0
IP23 7AB,46.1,0.63
IP14 6ES,41.7,0.7
IP30 9YQ,83.9,1.17
IP6 9PN,32.0,0.6
IP23 7BE,61.6,0.88
IP23 7BU,80.6,1.13
IP14 1HD,65.5,0.9
IP31 3PD,65.2,0.94
IP14 3NZ,69.7,0.99
IP14 5UW,69.7,0.97
IP6 8QQ,68.0,0.75
IP6 0DB,69.3,1.01
IP14 3GQ,79.1,1.03
IP6 8DA,68.7,0.96
IP30 9GB,62.0,1.02
IP30 9UJ,66.7,0.98
IP13 8EQ,52.8,0.77
IP31 3PJ,54.2,0.82
IP30 9SZ,51.1,0.96
IP14 3PX,71.8,0.98
IP14 2PD,67.9,0.96
IP14 5LS,61.4,0.93
IP14 5RQ,60.7,0.94
IP14 3QP,78.0,1.0
IP30 0RT,46.4,0.8
IP6 9RR,50.2,0.83
IP7 7RL,68.8,0.97
IP14 1GF,79.9,1.07
IP14 1EL,53.3,0.74
IP14 6RH,64.3,1.01
IP14 4NY,55.3,0.91
IP21 5JH,70.1,1.01
IP14 3JT,60.0,0.97
IP30 0QL,58.6,0.93
IP30 0RX,51.0,0.86
IP21 5RE,50.3,0.85
IP14 1NP,73.8,0.98
IP30 9EU,65.7,0.94
IP14 2EJ,48.0,0.79
IP23 7HF,69.7,0.98
IP6 8QR,48.0,0.8
IP14 6RD,48.2,0.68
IP31 3JA,57.7,0.97
IP14 4DA,57.4,0.85
IP21 5BA,44.8,0.8
IP14 1JX,73.2,0.97
IP14 5AJ,54.1,0.7
IP14 5UF,72.2,1.03
IP6 0NR,83.4,1.18
IP14 5QT,71.1,1.01
IP8 4PD,67.0,0.87
IP14 5GP,78.8,1.09
IP6 0BF,71.7,1.04
IP14 4AW,69.1,0.89
IP22 1AR,75.2,1.01
IP6 9TE,37.8,0.75
IP6 9SZ,55.5,0.88
IP21 5BZ,46.0,0.75
IP23 8HR,53.3,0.92
IP30 9DU,56.4,0.9
IP21 5LT,60.8,0.88
IP14 3SA,68.6,1.01
IP31 3NH,64.2,1.02
IP21 4AZ,57.2,1.0
IP6 9PS,55.8,0.92
IP14 2LH,65.4,0.94
IP23 7AY,63.0,1.02
IP8 4PX,75.0,1.06
IP31 3NJ,58.6,0.91
IP21 5HS,43.5,0.71
IP14 3AW,37.2,0.77
IP6 8LY,57.8,0.94
IP14 3LL,56.3,0.92
IP30 9SW,70.0,1.05
IP23 7AS,50.5,0.72
IP6 9QT,56.5,0.96
IP14 1LU,74.6,1.05
IP14 2AX,60.5,0.82
IP14 1LE,59.0,0.89
IP6 0HW,74.2,1.05
IP14 4BP,60.1,0.95
IP8 4AD,64.1,0.92
IP22 1DH,45.8,0.89
IP6 0HG,41.6,0.79
IP6 0SQ,84.7,1.14
IP23 7QJ,51.8,0.8
IP6 0LS,53.5,0.77
IP6 0TG,61.4,0.97
IP14 4AS,72.2,1.0
IP21 5PG,48.4,0.86
IP14 6RS,52.9,0.91
IP6 0SP,81.0,1.14
IP8 4EX,64.7,0.98
IP14 5SA,39.6,0.65
IP14 2DG,54.5,0.91
IP14 5GX,77.3,0.99
IP14 1ER,84.7,1.08
IP31 3TF,63.9,0.98
IP6 8JL,63.1,0.94
IP14 1QY,61.5,0.94
IP23 7JG,58.0,0.99
IP13 8DQ,54.0,0.95
IP8 4BS,58.0,0.85
IP30 9RE,74.5,1.07
IP6 8FL,84.6,1.18
IP14 3BF,80.8,1.15
IP23 7DE,65.1,0.98
IP14 5PH,50.1,0.81
IP6 0HQ,68.1,0.96
IP14 6QS,41.3,0.65
IP14 5FT,79.2,1.12
IP13 8ED,57.5,0.85
IP30 9NP,84.4,1.17
IP6 8AE,49.1,0.62
IP14 6BE,58.8,0.95
IP14 1SJ,75.1,1.04
IP31 3PS,63.1,0.96
IP14 4LT,62.4,0.9
IP14 6SQ,76.3,1.07
IP6 8HR,55.7,0.84
IP13 7HZ,50.7,0.8
IP14 4JS,54.6,0.98
IP14 5TF,43.0,0.86
IP14 5AE,53.2,0.75
