district,epc,hpr
PE29,67.5,0.94
PE19,67.9,0.95
PE7,64.1,0.93
PE27,66.0,0.93
PE8,49.8,0.84
PE26,64.6,0.94
PE28,64.1,0.94
SG19,54.7,0.89
PE18,78.1,1.13
PE16,38.2,0.79
PE22,82.0,1.12
NN14,28.5,0.53
MK44,57.0,0.75
PE15,50.0,0.8
PR26,81.0,0.92
