district,epc,hpr
EX34,59.0,0.8
EX32,62.1,0.87
EX16,51.2,0.88
EX31,65.5,0.95
EX37,50.3,0.83
EX18,50.2,0.85
EX39,60.3,0.88
EX33,58.5,0.88
EX36,60.6,0.9
EX35,44.0,0.73
TA22,45.8,0.79
EX17,47.8,0.83
