postcode,epc,hpr
HP5 2DL,76.1,0.96
HP10 8LQ,54.0,0.81
HP16 0ER,58.2,0.78
SL9 9EN,53.9,0.65
HP5 3PA,55.5,0.85
HP5 2HF,44.3,0.52
HP5 3EA,55.8,0.85
HP5 2ED,61.0,0.83
HP16 0PD,57.4,0.86
HP6 5EX,71.0,1.0
HP15 6RY,59.3,0.88
HP6 5QH,58.7,0.86
HP16 0HJ,62.2,0.85
SL9 0LR,55.7,0.78
HP5 2UG,40.4,0.62
HP6 5AB,62.2,0.92
HP5 3BS,53.8,0.67
HP9 2YN,52.4,0.89
HP5 1RB,49.6,0.81
HP15 6RX,61.6,0.88
HP8 4BS,55.2,0.81
HP16 9HP,64.0,0.92
HP6 6AN,51.8,0.71
HP7 0LE,59.5,0.88
HP6 6FU,83.1,1.16
HP8 4AF,55.3,0.85
HP5 1RT,50.2,0.68
HP6 5JL,63.2,0.94
HP7 9JQ,56.2,0.68
HP5 3HL,48.7,0.81
HP5 3EJ,57.2,0.64
HP5 3NA,56.8,0.84
HP16 0SB,56.6,0.87
HP6 5AE,50.9,0.79
HP5 1PJ,70.0,0.93
HP15 6TH,44.8,0.8
SL9 0QJ,61.4,0.98
HP5 3JH,67.4,0.76
HP5 3LB,62.4,0.83
HP6 6PZ,65.5,0.96
HP9 2SW,55.6,0.81
HP16 0SN,58.6,0.94
HP9 2WS,65.2,1.01
HP7 9JS,66.3,0.9
HP7 0NE,44.3,0.64
HP6 5DN,64.6,0.87
SL9 9FU,86.4,1.09
HP9 2XQ,56.2,0.91
HP8 4SB,52.7,0.7
HP9 1TF,58.1,0.87
HP7 9EN,59.0,0.85
HP5 1QD,67.2,0.83
HP8 4EU,54.4,0.81
HP5 1TU,58.7,0.9
HP6 5DL,65.0,0.77
HP15 6TX,75.2,1.03
HP7 9DN,71.0,0.97
HP6 6LZ,65.1,0.91
HP6 6RJ,62.4,0.82
HP7 0RB,65.1,0.93
SL9 9LD,62.4,0.9
HP6 5LX,61.5,0.8
HP7 9NF,79.2,1.03
HP7 0EH,61.4,0.91
HP5 2BU,58.2,0.79
HP23 6NG,51.5,0.95
HP7 9JP,61.2,0.9
SL9 9DH,57.0,0.84
HP6 6AL,52.2,0.61
HP23 6NQ,51.0,0.8
HP6 6FZ,82.2,1.17
HP6 6FP,82.7,1.15
HP8 4PU,65.5,0.92
HP5 2BE,61.0,0.83
HP6 6QR,61.8,0.88
HP7 0BN,56.1,0.78
HP6 5LP,69.1,0.98
HP5 2XU,54.2,0.9
SL9 0EW,61.4,0.91
HP5 3NF,45.9,0.72
HP15 6TB,58.4,0.81
HP6 6QF,65.8,0.89
HP7 0LF,65.4,0.91
HP7 0NW,61.6,0.82
SL9 8QB,54.7,0.84
HP9 1XR,65.2,0.86
HP16 9BY,62.8,0.88
HP6 5TA,72.6,0.99
HP5 1RJ,64.2,0.81
HP5 3EN,67.0,0.9
HP16 9LU,48.0,0.79
HP6 5DP,73.9,0.96
HP7 9JD,58.9,0.85
HP8 4JX,55.5,0.76
HP5 1XU,51.8,0.9
HP5 2PS,60.2,0.87
HP7 9NE,51.2,0.66
HP16 9LN,54.6,0.86
HP16 9HD,54.0,0.7
HP5 2JD,67.5,1.01
SL9 8FW,84.8,1.18
HP5 1JT,59.4,0.9
HP6 5RL,51.2,0.89
HP5 2RU,56.9,0.93
HP5 3HD,65.7,0.85
HP9 2UL,61.5,0.9
HP5 2PY,66.2,0.93
HP7 9RX,72.6,0.88
SL9 9LU,60.3,0.81
SL9 9QE,41.7,0.57
SL9 0BQ,63.3,1.01
HP5 3DB,54.4,0.71
HP16 0AY,68.2,0.99
SL9 8NR,67.0,0.99
HP6 5JJ,63.9,0.83
HP6 6FH,81.6,1.17
HP5 2AF,55.3,0.76
HP10 8AF,61.6,0.89
HP7 9BL,59.6,0.9
HP15 6HX,60.4,0.84
HP5 2DZ,63.0,0.89
HP5 2JR,66.6,0.89
HP5 1LX,67.6,0.89
HP8 4DA,59.3,0.83
HP6 6UR,66.7,0.99
SL9 9FS,84.3,1.09
HP5 1JA,74.4,0.99
HP15 6SP,58.5,0.92
SL9 9LF,65.0,0.91
HP16 0NJ,57.7,0.79
HP5 2PJ,54.3,0.67
HP7 9ED,65.3,0.91
HP9 1JY,59.6,0.85
HP7 9HH,55.7,0.8
HP16 9DZ,60.5,0.9
SL9 9QS,59.0,0.74
SL9 9FE,78.0,1.1
HP7 0BP,56.8,0.8
HP5 2QL,63.4,0.86
HP6 6SY,58.5,0.84
HP9 2SP,53.4,0.8
HP9 2XP,59.6,0.87
SL9 0LU,53.7,0.7
HP9 2XJ,63.7,0.9
HP9 1JU,59.4,0.86
HP16 9SH,70.7,1.07
HP16 9HJ,56.0,0.91
SL9 0PL,50.3,0.83
HP6 5ET,56.5,0.66
HP16 9DS,61.0,0.94
HP15 6SF,61.2,0.84
HP7 9LZ,61.4,0.92
HP8 4SF,69.2,0.94
HP16 0QQ,58.0,0.81
HP16 9QJ,46.2,0.81
SL9 0EG,51.8,0.77
HP7 9AJ,56.5,0.81
HP16 0EZ,60.8,0.86
SL9 0RN,60.3,0.81
HP15 6RN,58.0,0.75
HP6 6FF,83.5,1.14
SL9 0HD,54.1,0.83
HP5 2JF,44.4,0.68
SL9 9AH,88.5,1.19
HP7 0EW,67.9,0.96
HP5 2PP,59.6,0.85
HP9 2QH,65.6,0.93
HP5 3RP,49.0,0.79
HP6 5SH,66.1,0.89
HP5 3DW,56.1,0.79
HP8 4PG,57.8,0.89
HP15 6QU,57.2,0.73
HP6 6RS,53.7,0.87
HP5 2BP,62.0,0.9
HP7 0AS,56.6,0.8
HP7 0LB,49.1,0.73
SL9 0HT,55.5,0.78
HP23 6NW,53.8,0.91
HP16 0QX,39.2,0.91
HP9 2QZ,58.8,0.74
SL9 9NJ,52.7,0.72
HP5 3BA,76.6,1.06
HP15 6XB,60.0,0.87
HP6 6JP,50.5,0.95
HP15 6EP,57.8,0.87
HP7 9AN,65.5,0.96
HP5 3AN,70.9,0.99
HP15 6UD,61.5,0.86
HP8 4JW,55.2,0.84
HP7 9NG,77.4,1.0
HP15 6UX,64.9,0.97
HP9 2TS,69.7,0.98
HP5 1SS,52.3,0.7
HP6 5HL,69.3,0.96
HP6 6PU,73.1,1.01
HP9 2XT,57.3,0.79
HP5 2LF,63.1,0.78
HP8 4LE,50.9,0.66
HP5 1YQ,66.4,0.94
HP8 4DY,61.6,0.89
HP15 6RB,62.0,0.76
HP7 0HQ,77.9,1.05
HP5 2NE,66.8,0.92
HP7 0AR,79.4,1.02
HP9 2YZ,56.1,0.94
HP8 4UD,65.9,0.91
HP15 6SW,57.4,0.85
HP16 9NA,40.2,0.7
HP9 2XG,54.9,0.96
HP16 0AS,65.8,1.0
HP5 3AY,53.5,0.67
HP16 0NT,62.2,0.87
HP5 3BY,58.3,0.79
HP6 6RU,59.1,0.9
HP5 2FQ,82.0,1.15
SL9 9NB,55.5,0.83
HP5 2PG,53.1,0.69
HP9 2TA,57.5,0.84
HP16 9AN,62.9,0.85
HP16 0DP,61.9,0.84
HP5 3JU,52.2,0.83
HP9 2FJ,57.0,0.99
HP16 0LU,59.4,0.78
HP8 4AD,74.6,1.01
HP23 6PB,46.0,0.7
HP15 6SU,61.0,0.91
HP6 6PT,60.8,0.8
HP5 2AX,57.8,0.74
HP5 1UE,58.0,0.93
SL9 9FP,83.7,1.09
HP5 1HT,44.5,0.61
HP8 4HT,58.1,0.86
HP6 5LA,59.3,0.72
HP5 2ZB,60.0,0.94
HP8 4ED,67.9,0.88
HP5 2SG,52.0,0.88
HP7 9JY,57.4,0.77
HP7 9AD,59.0,0.87
HP6 5HN,67.9,0.91
HP8 4HS,61.0,0.83
HP5 1PR,76.6,1.01
HP7 9FA,83.6,1.13
HP5 1AY,67.9,0.91
HP6 5JS,69.3,0.96
HP7 9DQ,57.9,0.8
HP7 9BJ,56.2,0.86
SL9 9ND,59.2,0.86
HP7 0EG,55.1,0.79
HP8 4TY,64.0,0.94
HP7 0RQ,62.9,0.88
HP7 0AE,66.3,0.86
HP5 2EG,57.3,0.85
HP5 3ES,62.7,0.85
HP5 3HZ,56.0,0.59
HP5 2AL,75.6,0.97
HP5 1EP,60.4,0.86
HP6 6AD,71.4,0.86
HP6 6NE,63.8,0.96
HP6 6QY,66.0,0.89
HP9 1XP,58.3,0.88
HP6 5LZ,60.7,0.92
HP5 1UF,59.9,0.94
SL9 9TD,65.5,0.91
HP6 5RD,64.0,0.89
HP5 3LA,62.9,0.85
HP7 9PN,79.3,1.04
SL9 9AA,53.1,0.69
HP5 2BX,58.0,0.86
HP5 3RN,62.5,0.93
HP7 9EE,64.8,0.87
HP5 1QP,68.8,0.86
HP5 1AT,53.1,0.82
WD3 6EX,45.9,0.75
SL9 0JL,59.0,0.95
HP16 0BT,59.7,0.69
