sector,epc,hpr,lat,long
HP5 2,63.3,0.88,-0.623952198606272,51.71890317073171
HP10 8,58.7,0.82,-0.6998808733333332,51.63715954666668
HP16 0,59.7,0.84,-0.7198426650000003,51.69510091500003
SL9 9,63.6,0.87,-0.5610750044052865,51.60608448017621
HP5 3,59.8,0.81,-0.597048056994819,51.71882997409327
HP6 5,62.9,0.88,-0.6153702947368423,51.68186053157892
HP15 6,61.3,0.86,-0.7125204009433963,51.66574106132076
SL9 0,59.8,0.87,-0.5492885525114158,51.61401710958904
HP9 2,61.3,0.89,-0.6282363772241994,51.613052505338125
HP5 1,61.8,0.84,-0.5998975789473688,51.7008153684211
HP8 4,60.6,0.86,-0.5698790321100916,51.63813813761463
HP16 9,55.3,0.82,-0.7206680548780486,51.710852859756095
HP6 6,65.0,0.9,-0.5839358421052632,51.67618636842106
HP7 0,59.6,0.81,-0.6304357120418848,51.66096223036648
HP7 9,63.9,0.88,-0.5874136294117649,51.66837550588236
HP9 1,59.8,0.87,-0.6529923518518521,51.60724892962965
HP23 6,50.1,0.82,-0.6577452716049382,51.777639438271606
SL9 8,60.9,0.85,-0.5564247190082648,51.5913320826446
WD3 6,58.2,0.82,-0.5038422647058826,51.67794269117646
HP4 3,48.8,0.81,-0.583355375,51.76333664930556
WD3 9,12.0,0.65,-0.5121989315068493,51.61971523287672
HP4 2,61.7,0.97,-0.5512943999999997,51.76049882500001
WD3 5,52.0,0.76,-0.5159447416666669,51.65206344583332
