district,epc,hpr
HA2,64.6,0.78
HA7,65.3,0.84
UB5,61.5,0.8
HA5,60.8,0.77
HA3,62.9,0.76
HA8,62.9,0.77
HA1,67.1,0.82
HA4,60.7,0.76
NW9,64.0,0.67
WD23,50.8,0.63
HA0,60.3,0.73
HA6,50.0,0.71
PL19,77.0,1.1
