postcode,epc,hpr
NE33 2SZ,58.8,0.69
NE32 3BU,62.3,0.96
NE31 1XP,56.1,0.68
NE32 3UB,62.2,0.92
NE34 7HJ,75.1,0.98
NE32 5TR,64.8,0.94
NE34 9QN,63.7,0.96
NE34 9BU,70.4,0.96
NE33 4DE,60.6,0.68
NE32 4ET,60.2,0.86
NE32 5ST,51.1,0.66
NE33 5AH,79.9,1.01
NE34 7DU,62.4,0.85
NE34 6AA,52.9,0.8
NE34 7HL,73.3,0.98
NE32 5YH,62.8,0.92
NE33 4TJ,66.1,0.88
NE34 8TL,66.8,0.96
NE34 9DX,67.1,0.93
NE33 4RH,60.4,0.78
NE31 2EH,81.0,1.18
SR6 7FF,87.6,1.14
NE31 2XT,64.7,0.92
NE31 2EN,65.8,0.96
SR6 7BW,67.4,0.98
NE32 5UY,75.1,0.93
NE34 6JH,57.1,0.85
NE33 4TA,57.4,0.62
NE34 0QQ,61.8,0.8
NE33 4RG,67.7,0.83
NE32 4RF,63.3,0.66
NE34 9EA,65.0,0.96
NE32 3RE,64.4,0.97
NE34 9DH,69.8,0.98
NE35 9AQ,66.5,0.95
NE36 0AS,58.0,1.03
NE33 5NB,66.3,0.95
NE34 7RA,64.4,0.91
NE33 4AW,46.0,0.54
NE34 8HQ,65.8,0.94
NE35 9LR,68.4,1.01
NE34 9HF,67.1,0.97
NE34 9HW,65.1,0.86
NE31 2XW,65.8,0.82
NE31 1RL,80.3,1.03
NE32 5YN,60.5,0.92
NE33 1TN,74.2,0.98
NE34 8ER,76.3,1.05
NE32 5YW,60.9,0.92
NE34 7PJ,65.1,0.92
NE34 8NT,66.3,0.93
NE34 7TZ,65.4,0.99
NE35 9LS,66.7,1.0
NE32 3PT,76.3,1.05
SR6 7UU,60.8,0.86
NE34 0HG,72.3,1.02
NE33 5SU,60.3,0.76
NE32 3LD,80.1,1.03
NE31 2QN,62.3,0.93
NE34 7NX,63.1,0.9
NE32 5HY,74.1,0.95
SR6 7AQ,66.2,0.97
NE33 5HW,65.7,0.76
NE33 5LA,69.5,0.94
NE33 1JL,74.8,0.99
NE32 4AG,62.8,0.92
NE32 4EY,61.9,0.89
NE36 0NN,75.3,0.99
NE32 4LL,64.5,0.83
NE33 3BH,64.4,0.84
NE34 0QY,65.2,0.85
NE34 0LB,63.7,0.84
NE34 0LJ,77.5,1.02
NE32 5HS,54.9,0.61
NE33 4SB,61.4,0.76
NE33 5QA,77.1,1.06
NE34 7SQ,76.7,1.0
NE33 4BH,61.2,0.74
NE32 5EW,63.4,0.91
NE34 0QH,61.1,0.82
NE33 5HX,71.3,0.98
NE36 0PU,65.2,0.93
NE32 5DS,58.0,0.91
NE34 6PB,66.7,0.99
NE33 3NP,65.7,0.88
NE34 9QR,64.3,0.95
NE32 3SD,60.4,0.91
SR6 7EW,58.1,0.77
NE34 7PX,64.2,1.0
NE34 8TE,60.9,0.85
NE36 0DW,50.3,0.63
NE33 3HJ,61.7,0.94
NE33 4AG,65.5,0.94
NE33 3BJ,64.8,0.85
NE32 3QA,69.5,0.96
NE33 4RU,51.8,0.61
NE31 1TE,86.5,1.17
NE33 3PH,47.6,0.58
NE34 0SB,53.5,0.72
NE31 2DQ,69.7,0.97
NE34 0DB,63.8,0.99
NE35 9DL,64.2,0.93
NE34 9QJ,70.4,0.98
NE34 8EE,64.1,0.93
NE34 6ES,57.4,0.88
SR6 7HD,57.1,0.87
NE32 4JA,67.8,0.89
NE31 1SX,79.8,1.01
NE32 5ND,53.4,0.87
NE31 2HU,63.7,0.9
NE36 0LX,61.1,0.85
NE34 7NE,66.7,0.97
NE34 8RY,65.3,0.88
