postcode,epc,hpr
W2 5PB,63.2,0.59
W1U 5QE,56.3,0.67
SW1V 4EE,65.3,0.6
W2 3DW,62.7,0.61
W2 4QW,67.4,0.62
W2 3LD,65.8,0.6
W1U 5LU,63.0,0.72
SW1W 0PA,75.0,0.9
SW1W 8RB,69.5,0.97
SW1X 8RN,54.1,0.62
W2 2RE,70.8,0.62
W1F 7DB,65.0,0.75
SW1V 2LD,72.2,0.88
W2 2LY,62.3,0.64
W1U 1HE,77.6,0.91
NW8 0RB,65.9,0.59
SW1X 8EY,68.7,0.75
NW8 8RY,77.9,0.86
W1W 5QP,76.5,0.96
NW1 6HN,61.8,0.43
NW8 0ES,60.0,0.57
W9 1HB,64.4,0.59
W9 1BG,63.5,0.58
W9 1TS,65.9,0.61
W2 2TB,62.0,0.6
SW1V 1JJ,79.9,1.01
W1H 7RF,67.0,0.58
SW1P 2NR,67.7,0.57
NW8 8RZ,70.9,1.02
W2 6PN,69.2,0.8
W2 1SH,60.5,0.61
SW1W 8QB,69.1,0.74
SW1V 2EX,65.6,0.6
NW8 8SE,78.2,0.99
W10 4DN,64.7,0.61
NW1 5DP,57.4,0.74
SW1P 2FD,87.2,1.09
SW1X 7EX,61.9,0.63
W2 5RB,67.2,0.62
NW8 6JT,66.6,0.65
W2 2LE,68.5,0.66
W2 3EA,66.9,0.73
SW1X 8EA,76.6,0.97
NW8 9EU,58.6,0.61
W1U 4NP,63.2,0.61
W2 3UJ,60.5,0.58
W10 4JH,59.0,0.77
W2 4NY,67.9,0.73
SW1P 2PR,68.6,0.63
W1W 5NQ,61.0,0.66
W9 1BQ,65.4,0.61
SW1V 4EX,57.2,0.56
SW1W 8BQ,76.9,1.14
SW1P 4NP,83.5,1.04
W9 1EP,59.5,0.56
SW1W 8DT,82.5,1.02
W1H 5FA,61.5,0.6
W1H 5PQ,71.7,0.71
NW8 8LD,69.9,0.86
W1F 0TS,67.2,0.61
W2 5SD,63.8,0.66
W9 2NP,65.8,0.62
W1H 5NG,60.0,0.89
W2 6DE,69.6,0.59
W1H 7JX,69.3,0.59
W1H 6EA,73.5,0.84
WC2E 9HP,79.5,1.04
NW8 0RG,63.6,0.61
W2 2SB,59.5,0.6
SW1W 8RY,65.7,0.62
NW8 9NR,64.3,0.69
W2 6HL,69.3,0.73
W2 3TB,62.5,0.64
W2 3TU,73.3,0.84
W1U 5QA,60.6,0.63
SW1P 1DR,65.7,0.6
W1G 8UA,65.7,0.67
SW1W 8SH,66.8,0.62
W9 1TA,64.7,0.69
SW1P 3DS,71.8,0.92
W9 2QJ,62.3,0.58
W1U 7LE,61.6,0.45
SW1X 8BX,56.8,0.56
SW1V 4AB,60.3,0.62
SW1W 9NF,51.0,0.62
SW1X 9HQ,55.3,0.76
W2 1NE,72.0,0.78
W9 3BB,63.4,0.63
SW1V 3DQ,64.4,0.66
NW8 7LE,73.8,0.91
W1U 6JY,57.4,0.75
NW6 5EL,66.4,0.6
SW1V 3DZ,66.3,0.63
W2 1AJ,83.0,0.98
W1T 3BF,86.7,1.07
SW1W 8SJ,68.2,0.59
SW1P 2BA,72.6,0.76
SW1V 3EB,68.8,0.65
NW1 4PN,50.2,0.39
W1J 6NX,46.5,0.4
W9 1LS,47.3,0.57
SW1V 3AX,69.6,0.71
W1G 7BQ,55.5,0.64
SW1V 3QP,64.2,0.61
NW1 6ER,62.2,0.76
SW7 2BH,61.4,0.62
W2 3RG,72.4,0.83
SW1V 4NA,61.8,0.59
W1H 5LG,63.5,0.61
NW8 8NH,61.6,0.54
W9 1TH,63.8,0.6
SW1E 6JP,79.3,0.99
W1H 5HB,70.6,0.69
W2 4UP,68.0,0.66
NW8 9TH,66.3,0.67
W1F 7NY,50.0,0.78
SW1P 2LJ,74.4,0.76
