district,epc,hpr
PO20,65.8,0.95
PO21,63.8,0.88
BN17,65.0,0.9
PO22,64.5,0.91
BN18,64.1,0.9
BN16,64.0,0.91
BN12,59.7,0.89
BN14,60.4,0.87
BN13,75.0,1.09
PO18,52.8,0.79
PE10,74.0,1.11
