sector,epc,hpr,lat,long
DA1 1,62.4,0.77,0.2250245860655737,51.4406726557377
DA10 1,84.3,1.14,0.3065596666666668,51.43598389583335
DA9 9,71.5,0.95,0.278287040625,51.44813159375
DA2 7,63.3,0.85,0.2085491304347826,51.424914700000016
DA2 6,67.8,0.9,0.2459094220183484,51.44207997706421
DA1 3,57.8,0.71,0.1910014357541898,51.44627183240223
DA11 9,77.7,0.99,0.339687,51.44354720833332
DA10 0,65.2,0.83,0.3058324027777778,51.44490964583336
DA1 2,66.3,0.85,0.2089630555555555,51.44206313675214
DA3 7,63.1,0.89,0.3150477897727274,51.3941903011364
DA1 5,75.7,1.01,0.2257961915584415,51.455332987012966
DA5 2,60.6,0.79,0.1667922612612613,51.4318326846847
DA4 9,62.2,0.82,0.2446638540145984,51.40133418248175
DA2 8,61.2,0.83,0.2830177543859648,51.4227200877193
DA13 9,59.6,0.82,0.338042111111111,51.4079079861111
BR8 7,45.9,0.76,0.1742751666666666,51.4030534308176
DA3 8,42.8,0.57,0.3015716878612717,51.373700953757215
DA1 4,77.6,0.98,0.1834048294930875,51.45518453456221
DA14 5,58.3,0.92,0.1274505193798449,51.41805354263562
NW8 0,83.0,1.0,-0.1820488843537414,51.53737231972788
DA1 7,72.0,1.05,nan,nan
