postcode,epc,hpr
ST11 9EU,47.9,0.87
ST13 7QX,29.0,0.78
ST13 5PL,62.0,0.9
ST13 8RS,45.6,0.82
ST13 7EP,27.0,0.64
ST13 5EP,50.1,0.61
ST8 7XF,69.4,1.03
ST8 6BB,55.2,0.73
ST10 4DP,64.2,0.95
ST10 1LJ,66.9,0.96
SK11 0SL,36.7,0.81
ST9 0AL,63.1,1.01
ST13 5LG,58.8,0.68
ST11 9AS,62.5,0.86
ST8 7AL,58.9,0.91
ST13 5HB,72.6,0.97
ST11 9BG,57.8,0.82
ST8 7HP,41.6,0.81
ST8 6JA,62.0,0.92
ST10 4JB,63.2,0.93
ST10 1NP,45.0,0.66
ST13 7BH,59.3,0.93
ST10 2EU,68.5,0.95
SK17 0JF,57.8,0.98
ST13 6PQ,64.3,0.93
ST9 9PZ,84.2,1.18
ST13 8EB,55.3,0.69
ST11 9JN,59.5,0.94
ST13 5EL,53.6,0.65
ST8 7EU,60.0,0.85
ST10 2BH,62.3,0.87
ST8 6HW,54.7,0.78
DE6 2FS,36.4,0.73
ST11 9BZ,46.2,0.55
ST9 0BT,45.1,0.86
ST8 6FD,78.8,1.06
ST8 7HQ,66.0,0.99
ST10 4NG,58.8,0.93
ST8 7UJ,68.8,1.01
ST13 6HE,64.6,0.9
ST10 4JQ,58.0,0.88
ST13 6BT,64.5,0.93
ST9 9ED,57.6,0.79
ST13 7QS,44.0,0.73
ST13 8EP,76.8,0.85
ST11 9RN,62.1,0.95
ST8 6TY,67.2,0.98
ST13 8NF,58.0,0.9
ST10 1HB,64.1,0.95
ST8 6JG,65.5,0.97
ST8 7EW,59.3,0.86
ST11 9ES,24.5,0.77
ST13 6LA,55.7,0.63
ST6 8QX,61.4,0.91
ST13 8ET,70.4,0.92
ST8 6PS,62.8,0.89
ST10 1YX,71.6,1.01
ST8 7BQ,58.6,0.95
ST8 6UP,61.7,0.95
ST13 5NT,70.0,0.91
ST13 6PF,66.6,0.98
ST13 6AU,82.0,1.06
SK11 0SH,40.8,0.81
ST10 2HH,54.0,0.85
ST13 7EE,55.1,0.73
ST13 8AG,49.3,0.68
ST13 6HG,64.5,0.94
ST8 7NQ,40.0,0.72
ST8 6DQ,61.0,0.87
ST13 7TP,32.6,0.6
ST13 5QR,57.1,0.78
ST8 7SP,46.8,0.71
ST13 6QH,64.3,0.93
ST10 1FR,81.1,1.16
ST13 7HW,56.7,0.85
ST8 6ES,62.0,0.9
ST8 7XA,68.1,1.02
ST10 1LL,66.6,0.95
ST9 0JE,63.8,0.95
ST10 1FP,77.4,1.05
ST11 9PN,63.8,0.85
ST10 2NU,50.0,0.82
ST8 6LS,66.5,0.97
ST8 7AQ,56.3,0.88
ST8 6UH,67.6,1.0
ST9 0PE,59.3,0.93
ST11 9PQ,63.8,0.98
ST10 1BQ,50.4,0.58
ST11 9AU,62.7,0.89
ST9 9HX,61.1,0.9
ST11 9AW,55.0,0.83
SK17 0NZ,36.2,0.7
ST13 6NZ,63.9,0.92
ST8 7AW,57.8,0.92
ST13 8TG,20.0,0.73
ST13 7NS,67.5,0.99
ST13 7DX,47.9,0.79
ST11 9ND,59.1,0.86
ST9 9QD,45.1,0.77
ST10 1UP,64.3,0.96
ST10 2PF,46.9,0.85
ST10 1BG,55.5,0.79
ST9 0JD,60.9,0.84
ST13 7DH,61.8,0.93
ST10 3ED,57.2,0.97
ST10 1EH,57.8,0.83
ST8 6EQ,62.1,0.9
ST8 7FA,81.7,1.13
ST13 5EH,60.7,0.73
ST8 7AY,62.0,0.97
ST8 6JQ,65.7,0.95
ST10 1HA,63.9,0.95
ST10 2ER,52.2,0.84
ST13 7ND,33.2,0.67
ST13 7RJ,55.5,0.83
ST8 6LE,64.7,0.94
ST13 8EH,55.8,0.72
ST13 5QZ,58.4,0.88
ST10 1XZ,60.4,0.92
ST10 4AQ,52.8,0.69
ST10 4DB,80.6,1.17
ST8 6RA,61.3,0.91
ST8 7NW,45.4,0.76
ST10 2NH,62.2,0.78
ST2 9DU,56.9,0.85
ST10 1HH,56.4,0.65
ST9 0LE,57.4,0.9
ST13 6AF,53.0,0.67
ST10 1SN,58.2,0.83
ST13 5BY,61.8,0.93
ST13 5PG,49.1,0.75
ST10 1PP,65.7,0.96
ST11 9LY,56.2,0.75
ST10 1DL,62.0,0.94
ST13 5LP,61.4,0.8
ST13 5JS,48.4,0.52
ST9 0EP,65.6,0.9
ST8 7DU,59.5,0.86
ST10 3BQ,50.4,0.9
ST13 6QF,71.2,0.92
ST13 8EG,67.2,0.94
ST7 3PU,47.7,0.87
ST13 5BB,54.5,0.76
ST10 1HD,67.3,0.96
ST13 8BY,65.8,0.95
ST13 8AF,66.8,0.86
ST9 0LN,61.0,0.87
ST10 1DD,57.8,0.85
ST10 1WA,67.8,1.02
ST9 9DE,60.2,0.84
ST10 1BJ,49.9,0.65
ST11 9RW,59.3,0.89
ST13 8FE,72.0,0.67
ST10 1ES,69.1,0.88
ST13 6JR,69.5,0.82
ST13 7AR,79.7,1.03
ST13 6BE,55.2,0.78
SK17 0PU,27.3,0.44
ST10 2HZ,52.6,0.8
ST10 2PH,48.4,0.88
ST11 9EA,48.5,0.71
ST8 7LN,63.2,0.94
ST8 6HE,64.7,0.93
ST9 0EN,59.8,0.83
ST13 8AY,65.7,0.76
ST11 9BN,62.7,0.93
ST10 3AE,55.1,0.67
ST8 7AH,57.2,0.9
ST13 5JZ,61.3,0.78
ST11 9DW,60.2,0.88
ST10 2AL,60.4,0.7
ST10 2AJ,65.4,0.91
ST8 6NT,61.9,0.9
ST8 6QQ,51.6,0.86
ST13 6BY,61.6,0.9
ST13 8NT,57.5,0.83
ST13 5JP,54.9,0.63
ST10 4AX,66.8,0.93
ST8 7ES,64.6,1.0
ST10 1TG,64.9,0.97
ST13 6BB,53.1,0.62
ST13 8LE,56.2,0.82
ST11 9RB,53.4,0.82
ST8 6AX,48.6,0.85
ST13 5HN,57.5,0.82
ST10 1DJ,60.9,0.93
ST13 5BX,68.3,0.97
ST13 8AX,56.5,0.71
ST13 6LX,61.8,0.6
ST13 7BF,73.8,1.04
ST13 5NA,55.8,0.67
ST11 9BH,62.2,0.89
ST13 5LX,55.5,0.64
ST8 6ND,68.4,1.01
ST10 2BB,63.3,0.86
ST13 5PB,64.4,0.94
ST13 8RT,58.5,1.06
ST13 8EZ,67.9,0.93
ST10 1SY,61.0,0.97
ST10 1AT,59.7,0.91
ST13 7DA,54.7,0.85
ST10 4FD,81.5,0.99
ST9 9JL,68.3,1.06
ST8 6QD,53.4,0.78
ST8 6LH,64.3,0.95
ST13 6JF,62.2,0.7
ST8 7DD,60.9,0.87
ST9 0BB,55.3,0.8
ST10 1HL,65.2,0.73
ST10 1TQ,63.4,0.93
ST10 2BE,60.1,0.83
ST8 7AT,62.0,0.9
ST13 8BD,56.5,0.88
ST10 1DN,66.3,0.95
ST10 3LJ,56.7,0.96
ST13 7EX,38.4,0.75
ST10 1XN,63.6,1.0
ST9 9BF,64.7,1.01
ST8 7BX,60.4,0.89
ST8 6HR,51.7,0.67
ST8 7BY,65.7,0.95
ST13 5AS,64.4,0.91
ST10 2PQ,41.8,0.74
ST9 9LP,54.7,0.86
ST13 5DN,55.7,0.67
ST9 0HT,54.9,0.84
ST8 7DE,65.8,0.97
ST13 8JT,62.4,0.86
SK11 0SN,42.4,0.74
ST8 7HN,64.9,0.93
SK17 0RD,58.0,0.96
ST13 7TJ,60.5,0.97
ST13 6PW,70.4,0.99
ST10 1BT,51.7,0.81
ST13 5SL,48.0,0.89
ST10 4FB,76.8,1.05
ST10 1NX,39.0,0.64
ST13 7JH,61.4,0.83
ST8 6PE,59.6,0.81
ST13 5LA,60.5,0.67
ST9 0DB,62.5,0.88
ST8 6BX,74.1,1.05
ST13 8HA,72.8,0.96
ST10 2BL,51.2,0.8
ST13 5EW,52.7,0.6
ST10 1EX,63.4,0.92
ST10 2BQ,54.3,0.77
ST11 9NT,59.6,0.78
ST11 9JR,71.1,1.0
ST13 8DP,56.2,0.67
SK17 0PQ,53.2,0.91
ST9 9JN,35.3,0.72
ST9 0HR,56.5,0.87
ST10 1RT,60.4,0.92
ST8 7BL,56.1,0.88
CW12 3NE,53.3,0.77
ST9 0JY,60.1,0.93
SK17 0JL,43.3,0.71
ST13 6LZ,67.3,0.99
ST13 6QG,71.0,0.97
ST8 6TZ,63.3,1.0
ST13 7BY,59.2,0.95
ST8 7FE,80.5,1.12
ST13 6LS,52.0,0.62
ST10 4HH,41.9,0.75
ST10 2AF,61.2,0.8
ST13 8EQ,59.2,0.85
ST11 9DR,56.5,0.9
ST8 6DL,72.6,0.99
ST3 5BE,21.5,0.66
ST10 4DJ,65.7,0.97
ST10 3AL,56.2,0.84
ST10 1DB,60.9,0.89
ST13 8RN,56.1,0.83
ST10 2NA,58.8,0.84
ST2 9EG,54.7,0.86
ST6 8SN,57.8,0.87
ST13 8UG,36.2,0.74
ST13 8JU,57.5,0.77
ST2 9EE,59.2,0.83
ST9 0BN,55.3,0.88
ST10 1LW,58.9,0.88
ST10 4JG,51.6,0.81
ST13 6DA,61.8,0.9
ST8 7NE,48.9,0.82
ST9 0PB,63.0,0.96
ST10 3JH,53.3,0.94
ST6 8SQ,57.9,0.91
ST13 5PS,64.8,0.95
ST8 6DF,64.1,0.94
