district,epc,hpr
ST11,61.1,0.89
ST13,60.8,0.85
ST8,61.7,0.91
ST10,59.5,0.87
SK11,44.9,0.79
ST9,57.7,0.87
SK17,44.4,0.78
DE6,41.8,0.75
ST6,60.7,0.89
ST2,55.3,0.86
ST7,45.8,0.77
CW12,47.4,0.81
ST3,48.9,0.85
ST14,64.8,1.0
ST15,44.2,0.83
