sector,epc,hpr,lat,long
BN21 2,62.8,0.84,0.2710693229571984,50.78005431906617
BN22 7,64.4,0.83,0.3013750416666668,50.77784711458336
BN22 8,62.0,0.83,0.2936428931623933,50.778431461538446
BN23 7,65.7,0.92,0.3112704297872339,50.80037411914897
BN21 1,62.8,0.83,0.2663761497797355,50.774696511013225
BN20 8,62.3,0.87,0.2547933722943723,50.77678845021647
BN20 7,63.6,0.8,0.2707104692982457,50.75839524999999
BN23 6,62.2,0.91,0.3140024923857867,50.78920195939088
BN21 3,63.7,0.8,0.287477576744186,50.76963996279071
BN21 4,62.5,0.77,0.282731234375,50.76528438020831
BN22 9,64.6,0.89,0.2790646993865027,50.8001042638037
BN23 5,74.7,1.01,0.3286283225806451,50.793572306451615
BN22 0,67.8,0.94,0.2618842034632033,50.80396177056275
BN23 8,67.3,0.95,0.2975290300751881,50.80904443609022
BN20 9,58.7,0.85,0.2488859349112427,50.801734408284034
BN20 5,72.0,0.96,nan,nan
BN21 7,72.5,0.68,nan,nan
BN23 3,70.0,0.66,nan,nan
BN2 2,27.0,0.34,nan,nan
BN20 0,48.8,0.66,0.2067461326530612,50.76183263265306
BN24 6,97.0,1.08,0.3562177902097904,50.81421081818183
BN21 8,67.0,0.95,nan,nan
BN21 6,54.0,0.99,nan,nan
