postcode,epc,hpr
BN21 2PF,56.2,0.84
BN22 7SY,75.9,0.99
BN21 2DU,50.5,0.71
BN22 7RY,64.5,0.86
BN22 8TL,63.5,0.89
BN23 7BB,63.0,0.87
BN21 1HJ,77.8,0.97
BN22 7LR,60.4,0.75
BN20 8BE,61.7,0.79
BN21 1UZ,53.7,0.78
BN23 7BH,64.7,0.91
BN20 7DH,62.0,0.64
BN23 6TQ,75.9,0.99
BN20 8UD,79.3,0.97
BN21 1NG,73.0,0.98
BN23 6ED,61.9,0.92
BN21 3UF,79.2,1.02
BN20 8AE,62.1,0.87
BN21 2QL,68.5,0.89
BN21 4HN,68.3,0.75
BN23 6TH,61.7,0.93
BN21 3RR,66.2,0.73
BN22 8HG,59.6,0.76
BN21 3QE,60.8,0.73
BN21 3DB,75.7,0.97
BN20 7QU,69.3,0.95
BN22 9ET,64.7,0.85
BN20 7GB,81.4,1.03
BN22 8BG,61.3,0.75
BN23 5AX,79.0,1.02
BN20 7AQ,74.4,0.89
BN23 5RJ,67.7,0.98
BN22 7BS,73.4,0.94
BN22 9SD,59.7,0.85
BN21 4RU,76.1,0.83
BN23 5RA,62.9,1.0
BN23 5AW,81.7,1.01
BN22 8AU,59.7,0.78
BN20 8HG,58.8,0.88
BN20 8AZ,58.9,0.79
BN21 2HH,49.8,0.77
BN22 8XL,61.1,0.83
BN21 1PQ,70.7,0.96
BN21 3XL,66.9,0.8
BN21 4PA,58.7,0.75
BN21 1JA,57.7,0.71
BN22 0UF,73.7,1.01
BN22 8QA,60.9,0.9
BN22 9EH,67.6,0.96
BN22 0ST,64.7,0.9
BN21 2DN,59.6,0.71
BN22 7FE,82.5,1.03
BN22 8NA,59.3,0.88
BN21 2RU,61.3,0.91
BN21 3JA,56.6,0.76
BN23 8EB,63.9,0.99
BN20 7DL,59.0,0.62
BN20 7JB,70.9,0.85
BN23 6NP,78.0,0.99
BN23 5UL,70.9,1.02
BN20 7QG,80.8,0.99
BN20 7PZ,75.9,0.97
BN20 9DE,53.9,0.8
BN23 5AY,79.9,1.02
BN21 3XB,60.7,0.75
BN21 4LZ,63.1,0.88
BN22 7AE,66.0,0.84
BN20 7XW,63.8,0.75
BN20 7RB,51.8,0.76
BN20 8SR,58.7,0.85
BN21 2ND,57.0,0.8
BN22 7JQ,72.6,0.97
BN21 2PL,47.5,0.69
BN23 7HZ,66.7,0.83
BN23 8HE,68.1,0.94
BN21 3PL,63.0,0.74
BN22 7NB,52.4,0.68
BN22 9PG,69.5,0.92
BN21 3RL,55.0,0.69
BN23 6UA,39.1,0.89
BN20 8AQ,66.8,0.96
BN23 8HB,65.4,1.02
BN20 7ES,67.0,0.77
BN22 0UL,70.3,0.95
BN20 7JA,57.2,0.71
BN20 7SU,62.2,0.72
BN22 7JX,59.3,0.82
BN22 0UP,74.0,0.95
BN23 8BY,68.8,0.92
BN21 1XA,67.0,0.97
BN20 8SE,64.1,0.9
BN22 9EG,67.8,1.01
BN23 5BL,84.8,1.15
BN21 3JF,62.6,0.75
BN22 8HP,60.3,0.71
BN21 1RP,57.7,0.76
BN21 2LQ,64.5,0.83
BN21 4HH,77.8,0.99
BN21 2AS,63.7,0.74
BN20 7PY,70.6,0.82
BN21 3WW,67.8,0.74
BN22 7EL,59.0,0.75
BN23 6AW,63.7,0.96
BN23 7TU,64.5,0.97
BN22 0TJ,68.7,0.93
BN23 8BB,67.5,0.88
BN23 5TP,80.2,1.02
BN22 8EW,58.1,0.79
BN21 1AG,64.5,1.05
BN20 7HG,77.1,0.97
BN22 7QU,62.1,0.89
BN22 7SS,68.2,0.94
BN22 0EX,60.8,0.93
BN23 7TX,65.0,0.97
BN22 7JR,59.3,0.81
BN23 7QJ,64.6,0.9
BN21 1HE,65.2,0.76
BN22 9BU,56.2,0.74
BN23 7EH,65.3,0.88
BN23 7AG,58.7,0.99
BN22 0HQ,65.1,0.91
BN23 7JZ,67.1,0.97
BN22 8DB,76.3,0.96
BN21 4HP,68.8,0.74
BN21 4SD,86.2,1.07
BN23 7BA,69.3,0.98
BN21 2XW,58.1,0.7
BN22 8TZ,65.3,0.89
BN22 9BS,75.2,1.01
BN22 0XE,71.8,0.95
BN21 3XN,69.6,0.86
BN21 2HA,59.6,0.92
BN22 7JH,51.9,0.64
BN22 8TJ,64.6,0.91
BN22 7FH,83.8,1.06
BN23 7TS,65.0,0.96
BN22 9PE,61.5,0.88
BN21 4EL,59.9,0.72
BN20 8NB,69.5,0.95
BN21 2TH,62.2,0.85
BN23 8BS,66.9,0.93
BN21 4DQ,80.2,1.04
BN22 7DY,56.9,0.76
BN21 3LE,60.6,0.84
BN23 5TZ,79.4,0.99
BN21 3EE,67.3,1.02
BN22 7JG,58.7,0.78
BN21 3HR,54.3,0.75
BN23 6HW,66.5,0.99
BN21 2LF,69.0,0.74
BN21 2NB,54.2,0.81
BN21 3BL,60.2,0.8
BN20 8QN,61.2,0.93
BN22 8SB,57.4,0.79
BN23 5DG,73.1,0.99
BN23 6UH,46.0,0.91
BN22 8PX,58.8,0.96
BN21 2PW,56.8,0.75
BN22 8EE,58.4,0.8
BN23 7EU,62.4,0.82
BN21 2NX,53.3,0.83
BN22 8JJ,62.8,0.76
BN22 8NX,65.8,0.96
BN23 5UD,69.7,1.01
BN21 1LW,61.0,0.77
BN23 5TL,78.2,1.02
BN22 7EW,79.6,0.99
BN20 8ND,51.6,0.76
BN22 8BA,58.0,0.78
BN23 5TT,77.8,1.01
BN21 1QT,60.5,0.78
BN23 7JB,65.9,0.94
BN22 8EX,61.2,0.74
BN23 6DH,62.4,0.94
BN22 0AL,54.3,0.73
BN21 4LH,70.6,0.91
BN20 7QT,54.1,0.7
BN23 8AG,71.0,0.96
BN21 2NQ,72.0,1.02
BN23 6LL,62.2,0.92
BN23 7QY,65.4,0.97
