sector,epc,hpr,lat,long
NG9 2,60.9,0.79,-1.2110445323741008,52.93055011510794
NG16 3,62.4,0.88,-1.3029826340579709,53.01705169565216
NG9 3,60.4,0.86,-1.2495373036437245,52.94063172064777
NG16 2,61.1,0.87,-1.2765623257790366,53.00173473654393
NG16 1,61.0,0.89,-1.2385809210526324,52.99560523157889
NG9 1,59.6,0.78,-1.2125348294930878,52.922348967741925
NG9 5,61.4,0.86,-1.2375941731843585,52.91598994413407
NG9 7,57.9,0.82,-1.2730617203389822,52.9247652033898
NG9 6,62.2,0.88,-1.250183173515982,52.90798606392693
NG9 8,61.1,0.84,-1.2692412967032969,52.93608417032966
NG16 5,59.0,0.86,-1.3223238309178742,53.0537271400966
NG9 4,62.7,0.86,-1.2361361484374995,52.92314078124999
NG6 8,64.7,0.96,-1.1944304074074068,53.00651876353277
NG8 4,79.1,1.04,-1.2310450123456784,52.96316467901232
NG8 6,44.8,0.77,-1.2193595845410627,52.97913392270531
NG8 2,58.2,0.88,-1.2301232061403504,52.95090134210524
NG6 7,61.0,0.96,-1.214310379746835,52.99888850632912
NG16 6,84.5,1.18,-1.3092853877551014,53.08096877551018
