postcode,epc,hpr
NG9 2HH,54.9,0.66
NG16 3DP,60.0,0.83
NG9 3FS,52.2,0.75
NG9 3LB,56.9,0.79
NG9 3LX,63.7,1.0
NG16 2QA,60.0,0.77
NG16 1DH,48.2,0.65
NG16 3GS,48.2,0.67
NG9 1FN,54.4,0.69
NG9 5HR,53.8,0.7
NG16 2GS,53.3,0.67
NG16 2DZ,62.4,0.89
NG16 3FE,52.9,0.63
NG9 7HW,59.8,0.88
NG16 2UX,59.3,0.97
NG16 3JL,52.5,0.83
NG16 3EW,53.9,0.72
NG16 3RA,60.5,0.9
NG9 7DZ,55.0,0.91
NG9 6GW,66.2,1.01
NG9 2HD,52.1,0.63
NG9 2JE,67.7,0.86
NG9 5BD,63.0,0.78
NG9 1JU,48.3,0.75
NG9 7AS,57.0,0.76
NG16 2FE,54.2,0.76
NG16 3JJ,53.0,0.66
NG9 8EE,60.6,0.87
NG9 3BQ,59.2,0.86
NG16 2WU,83.7,1.16
NG9 3QA,55.3,0.71
NG9 6RQ,73.3,1.01
NG16 5BY,55.1,0.75
NG9 8BX,83.5,1.15
NG9 5BX,52.7,0.72
NG9 8EY,56.9,0.8
NG9 1JD,69.6,0.95
NG16 3RD,64.7,0.91
NG16 3LZ,56.9,0.86
NG9 6NB,61.7,1.0
NG16 3PF,59.9,0.89
NG9 1HJ,74.7,0.97
NG16 3TJ,81.0,1.06
NG16 3FG,63.3,0.98
NG9 7EL,58.0,0.85
NG16 1HP,57.1,0.75
NG16 2HR,51.4,0.71
NG9 6LS,65.2,0.95
NG9 2DX,71.6,0.93
NG9 8AB,63.2,0.92
NG9 8LW,65.8,0.91
NG9 5AS,69.0,0.99
NG16 3FQ,54.9,0.67
NG16 2HG,60.4,0.84
NG9 2QW,59.3,0.73
NG9 3NY,59.1,0.84
NG9 5GQ,64.8,0.95
NG16 1FE,65.1,0.95
NG9 3JY,54.7,0.74
NG9 1LU,53.8,0.89
NG9 1LB,51.7,0.65
NG16 3BD,48.0,0.58
NG16 3HQ,81.2,1.16
NG9 5FB,58.0,0.83
NG16 2UH,66.5,0.95
NG9 6RE,67.3,0.99
NG16 1AQ,53.8,0.75
NG9 2JW,83.4,1.17
NG9 8GQ,53.4,0.63
NG9 1ES,37.7,0.62
NG9 7GS,51.1,0.68
NG9 7GN,50.8,0.69
NG9 1EQ,49.8,0.73
NG16 3NA,64.9,0.89
NG9 6HZ,61.9,0.99
NG9 2TH,58.6,0.81
NG16 1EY,59.1,0.9
NG9 4GN,64.5,0.89
NG9 2BU,72.6,0.99
NG9 2AA,48.9,0.66
NG9 5BH,59.7,0.94
NG16 3AJ,34.6,0.62
NG16 3LY,64.1,0.98
NG9 6NG,66.9,0.99
NG9 7EF,53.0,0.74
NG9 8PT,66.1,0.95
NG9 1EP,61.6,0.85
NG16 1AP,58.7,0.95
NG9 6EH,59.3,0.79
NG9 2LS,49.2,0.53
NG9 4GX,63.6,0.94
NG16 1FF,63.5,0.93
NG16 2UD,67.0,1.0
NG9 1JJ,47.0,0.65
NG9 6GU,57.0,0.83
NG9 8GE,53.9,0.7
NG16 2RD,56.2,0.73
NG16 2JA,82.8,1.08
NG16 3PW,61.0,0.93
NG9 3JG,56.7,0.8
NG9 2QX,58.6,0.72
NG9 2DG,73.1,1.0
NG9 5EZ,58.9,0.82
NG9 8GY,52.2,0.7
NG9 8DQ,63.8,0.84
NG16 2UU,64.3,0.99
NG16 3HS,58.2,0.78
NG9 2JB,48.7,0.74
NG9 3AH,62.4,0.98
NG9 3GP,62.0,0.87
NG9 8EJ,72.4,1.02
NG16 2SA,59.0,0.82
NG9 6RX,74.1,1.01
NG9 7HF,57.0,0.76
NG9 2DB,52.4,0.58
NG9 2BE,59.6,0.78
NG16 5BA,57.1,0.87
NG9 7DA,51.9,0.68
NG9 4FZ,62.4,0.95
NG16 3JG,83.7,1.17
NG9 2PH,51.0,0.73
NG16 2EN,56.8,0.77
NG16 1EG,59.5,0.9
NG16 3LG,67.1,0.99
NG16 2DX,58.6,0.96
NG9 2PG,52.1,0.67
NG9 7FT,60.5,0.84
NG9 4EU,56.1,0.82
NG16 1RJ,66.2,0.99
NG9 1FB,39.4,0.59
NG16 3DA,42.2,0.67
NG9 1GW,47.4,0.67
NG9 6GE,57.1,0.7
NG9 1JX,60.5,0.78
NG9 7BE,59.9,0.82
NG9 2HB,68.2,0.77
NG9 6LP,62.2,0.93
NG16 3HE,66.8,0.96
NG9 2GX,84.2,1.17
NG16 2SW,59.6,0.9
NG16 3FS,70.0,1.03
NG16 2JX,70.4,1.0
NG16 1FP,74.2,1.05
NG16 2JF,50.9,0.73
NG9 7AA,49.4,0.69
NG9 5DR,67.0,0.91
NG16 2NU,63.4,1.0
NG16 1QB,62.7,0.99
NG9 8ET,62.9,0.78
NG9 8FH,49.7,0.69
NG9 5JD,82.9,1.17
NG16 1GH,70.1,1.03
NG9 6DB,54.8,0.67
NG9 3FH,58.7,0.82
NG16 3RR,61.1,0.94
NG16 1HF,52.7,0.7
NG16 3JW,66.1,0.93
NG16 1AH,50.2,0.77
NG16 1DU,61.1,0.87
NG9 2DF,72.4,0.98
NG9 2QF,56.4,0.74
NG9 6HR,49.9,0.72
NG16 1LD,62.0,0.9
NG9 8AW,54.4,0.69
NG9 1DQ,51.7,0.73
NG16 2GE,59.4,0.85
NG9 2RH,77.4,1.05
NG9 1JT,52.4,0.68
NG9 2BW,61.4,0.77
NG9 3ET,56.5,0.92
NG9 5HW,53.7,0.69
NG9 6PA,64.5,0.99
NG9 2QN,59.3,0.72
NG9 3NB,59.2,0.95
NG9 8FE,53.5,0.69
NG16 2WB,67.2,1.0
NG9 3LP,62.3,0.93
NG16 2NH,54.4,0.68
NG9 1FT,67.2,1.0
NG16 2YP,80.3,1.13
NG9 3HT,64.6,0.92
NG9 5HD,82.2,1.13
NG16 2EE,41.1,0.72
NG16 2FY,62.1,0.89
NG9 5ER,58.5,0.94
NG9 3DN,57.4,0.71
NG9 7GA,49.5,0.65
NG16 3NW,50.8,0.86
NG16 2PE,50.8,0.7
NG16 2WD,63.1,0.96
NG9 8FQ,62.6,0.83
NG16 1FY,75.5,1.05
NG9 3GN,63.9,0.88
NG9 1FL,53.8,0.67
NG9 8PN,63.0,0.87
NG9 1AN,53.9,0.7
NG9 2GU,62.6,0.79
NG16 2WJ,65.5,1.01
NG9 1AZ,53.7,0.67
