sector,epc,hpr,lat,long
SO14 6,63.0,0.85,-1.3993915073529413,50.9183903382353
SO19 9,67.2,0.91,-1.3692187357859529,50.89215266889632
SO15 0,65.5,0.89,-1.4583594166666671,50.91694713333332
SO14 5,63.9,0.9,-1.388771922222222,50.9064588
SO19 2,62.6,0.87,-1.367883081967214,50.90198722131146
SO18 1,64.3,0.89,-1.374872146464646,50.92258175757578
SO15 5,62.0,0.86,-1.4240793273381294,50.920527884892046
SO15 3,62.8,0.87,-1.4276640368663596,50.91492749769584
SO14 3,72.9,0.97,-1.3971033814432985,50.89818031443297
SO19 7,62.5,0.88,-1.36764922875817,50.90719708496733
SO16 9,65.6,0.88,-1.460348906976744,50.928525631782975
SO16 3,59.6,0.86,-1.393518304545455,50.94235311818178
SO18 5,65.0,0.89,-1.3439583948717948,50.91862587692309
SO15 4,64.4,0.91,-1.4451368333333323,50.91765138888889
SO15 8,64.4,0.89,-1.4366285185185188,50.91699116049384
SO14 1,62.8,0.86,-1.397450290697675,50.90481774418604
SO16 4,65.3,0.88,-1.4458339901960784,50.92409896078435
SO16 6,64.3,0.9,-1.4314955921787718,50.93187360893856
SO14 0,65.9,0.86,-1.39521595631068,50.912121398058254
SO15 2,67.9,0.89,-1.4079559887218045,50.91453728195484
SO19 0,63.4,0.88,-1.3384814470588235,50.899151635294125
SO19 8,61.9,0.89,-1.3517895595238103,50.90345125595238
SO19 6,61.7,0.86,-1.3329877355371909,50.90811593801652
SO17 2,64.3,0.88,-1.3878203067484658,50.92421096932514
SO18 4,60.0,0.85,-1.3645518807339447,50.92109195412844
SO16 5,63.3,0.89,-1.4390335602409634,50.93737204819276
SO17 1,64.2,0.87,-1.3980873155339804,50.927310242718455
SO17 3,65.6,0.89,-1.3878987432432432,50.93369785135135
SO16 8,62.6,0.89,-1.4484527989130438,50.94600670652176
SO16 2,61.9,0.89,-1.378934588235294,50.94132267647059
SO18 2,63.0,0.88,-1.3645607634854768,50.93319726970957
SO18 6,65.8,0.91,-1.3548334933333337,50.91829518666665
SO16 7,64.1,0.89,-1.4108882909090916,50.94531092727273
SO15 7,59.9,0.87,-1.41930908,50.92792228
SO15 1,65.4,0.89,-1.4178272469135804,50.90761737037036
SO19 4,58.8,0.87,-1.3692543599999996,50.91443020000001
SO19 1,59.8,0.86,-1.3447748000000004,50.89982579999999
SO14 2,70.8,0.92,-1.404761342857143,50.8997582714286
SO14 7,63.3,0.85,-1.4044277761194033,50.90743986567162
SO19 5,64.3,0.92,-1.3462193953488373,50.91231172093023
SO18 3,68.5,0.99,-1.3500532771084337,50.9299459638554
SO16 0,68.1,1.07,-1.470344397260274,50.94259439726027
SO15 6,74.8,1.05,nan,nan
SO14 8,73.0,0.82,nan,nan
