postcode,epc,hpr
SO14 6WB,64.3,0.82
SO19 9ED,60.2,0.83
SO14 6HR,61.5,0.82
SO15 0LQ,71.2,0.94
SO14 5BP,85.1,1.06
SO19 2AB,81.9,1.02
SO18 1NL,60.5,0.88
SO14 5BD,63.9,0.95
SO15 5BA,61.7,0.81
SO15 3AW,60.0,0.81
SO14 3QW,83.0,1.09
SO19 7GG,73.0,0.87
SO16 9PW,67.1,0.89
SO16 3EE,49.7,0.78
SO18 5DZ,62.4,0.89
SO14 3HS,70.1,0.97
SO15 4AG,82.3,1.1
SO15 8LL,65.0,0.91
SO16 9GW,66.5,0.68
SO14 1HZ,62.3,0.87
SO15 5BU,56.6,0.83
SO16 4PT,51.0,0.79
SO16 6AY,63.4,0.88
SO15 5PP,46.3,0.78
SO14 0ES,61.2,0.79
SO15 5PG,54.3,0.8
SO15 2NT,76.7,0.98
SO14 3EF,71.3,0.92
SO19 0SR,72.2,0.96
SO15 5QZ,75.6,1.04
SO15 5DQ,64.6,0.89
SO15 5BP,54.4,0.77
SO19 7GQ,55.2,0.76
SO14 3TH,61.8,0.93
SO19 2DB,75.1,0.87
SO19 2HE,64.3,0.86
SO18 1JZ,58.5,0.82
SO19 8PL,67.4,0.95
SO19 8AE,55.8,0.87
SO19 6HJ,47.5,0.76
SO14 3DQ,50.9,0.81
SO17 2LN,61.3,0.87
SO16 3BQ,67.8,0.92
SO15 2AZ,64.3,0.8
SO18 1BT,67.1,0.96
SO19 9BW,57.7,0.74
SO15 2JT,72.0,0.96
SO15 5PD,69.3,0.88
SO18 4SW,56.5,0.8
SO16 4DU,69.2,0.85
SO16 5NZ,69.2,0.74
SO16 9RD,68.5,0.98
SO16 9AX,66.1,0.88
SO19 6FU,51.5,0.89
SO16 6FN,61.2,0.86
SO17 1TJ,60.7,0.9
SO19 7LR,68.2,0.93
SO15 5JH,56.4,0.82
SO17 3SF,65.0,0.92
SO15 2BY,78.3,1.05
SO14 3AG,73.5,0.99
SO15 3FG,65.2,0.86
SO19 9ES,63.5,0.91
SO16 8BW,66.5,0.93
SO16 6PS,58.8,0.85
SO16 9HN,55.7,0.72
SO15 2HG,59.1,0.79
SO19 8RE,60.5,0.88
SO19 0AL,84.3,1.18
SO14 3TQ,73.4,0.98
SO18 1BB,68.8,0.95
SO19 7AB,56.7,0.81
SO17 1RQ,75.4,0.98
SO17 1WH,77.0,0.94
SO16 2NS,59.0,0.86
SO18 2EJ,49.9,0.76
SO15 2FS,58.2,0.77
SO19 9GT,61.7,0.79
SO16 8GJ,56.8,0.88
SO18 6BG,54.0,0.88
SO19 0EL,72.0,0.98
SO17 2WN,55.1,0.89
SO16 5LJ,79.7,1.01
SO15 3BP,58.6,0.81
SO16 4BB,65.7,0.72
SO16 5PL,49.6,0.8
SO16 7FJ,61.3,0.88
SO14 3HA,61.9,0.94
SO15 7QU,63.9,0.88
SO19 9NT,72.5,0.94
SO14 5BR,85.9,1.07
SO14 0DH,60.7,0.82
SO19 9NZ,69.5,0.83
SO14 3QZ,86.3,1.07
SO19 9EZ,60.9,0.82
SO16 9QD,59.7,0.86
SO18 5TJ,58.8,0.84
SO18 1LN,58.9,0.82
SO15 3AS,68.2,0.94
SO14 3HT,67.2,0.97
SO14 5RZ,60.0,0.79
SO16 9PD,69.5,0.84
SO14 0QN,65.0,0.91
SO16 3DB,62.8,0.87
SO14 0NR,80.0,1.03
SO14 6RG,65.4,0.78
SO15 5DD,63.4,0.82
SO14 6WD,58.9,0.79
SO16 7GD,65.6,0.9
SO17 1DL,72.2,0.96
SO19 2DU,55.6,0.8
SO15 2AN,68.8,1.01
SO19 2HH,61.8,0.74
SO18 1QA,80.0,1.02
SO14 1JA,66.9,0.87
SO17 1TG,64.1,0.85
SO14 0AA,64.8,0.95
SO19 8RN,63.5,0.88
SO19 2HP,63.4,0.83
SO15 1AQ,80.2,1.03
SO19 8GH,65.4,0.91
SO14 0JZ,72.5,0.97
SO14 3HR,67.1,0.97
SO16 5SA,65.4,0.93
SO19 6FW,62.3,0.78
SO16 3PN,62.6,0.8
SO14 0ND,67.0,0.79
SO15 5QW,81.8,1.02
SO15 2TG,68.2,0.89
SO17 3SJ,65.9,0.92
SO19 4BS,60.2,0.89
SO18 6TG,78.1,1.05
SO16 9AT,56.6,0.75
SO19 8JT,61.3,0.85
SO18 5PD,50.8,0.8
SO19 9EL,59.2,0.82
SO15 3DN,60.7,0.89
SO19 8LS,67.5,0.95
SO15 1JT,79.7,1.01
SO16 4EH,51.2,0.79
SO14 6WH,53.2,0.79
SO14 3AZ,70.3,0.92
SO19 6RF,72.7,0.98
SO17 2NE,61.8,0.71
SO17 3AQ,62.0,0.88
SO17 1XS,66.6,0.86
SO17 1PQ,61.9,0.88
SO19 6BA,57.1,0.86
SO19 2NX,66.2,0.91
SO16 9AW,57.8,0.73
SO15 3ET,61.6,0.82
SO18 1DG,61.6,0.73
SO15 2AH,79.2,1.08
SO16 6QY,61.4,0.87
SO16 9BA,69.9,0.83
SO15 2TH,70.4,0.95
SO18 2HR,71.7,0.83
SO16 5EH,71.5,1.03
SO14 6RH,59.8,0.77
SO19 7JN,56.9,0.83
SO19 8FS,62.9,0.89
SO17 2GT,66.8,0.91
SO19 0EH,66.4,0.8
SO15 5NG,53.6,0.75
SO15 3HP,75.3,0.96
SO14 6SG,64.6,0.86
SO14 3JG,76.7,1.0
SO17 1PR,78.0,0.99
SO16 6LW,56.9,0.48
SO18 1NQ,59.9,0.85
SO16 9ET,64.8,0.9
SO16 3LW,62.6,0.9
SO15 8LJ,63.5,0.89
SO16 4NB,61.0,0.82
SO18 2BU,61.6,0.88
SO16 7NW,75.8,0.99
SO15 4JJ,57.8,0.85
SO18 4TQ,65.6,0.87
SO16 8GS,62.7,0.79
SO15 8AH,81.2,1.02
SO14 3GD,77.5,0.99
SO17 2GS,64.0,0.82
SO18 4HP,72.1,1.04
SO15 5HX,64.0,0.95
SO19 1RB,51.3,0.88
SO18 5GN,64.6,0.99
SO15 3GJ,62.0,0.79
SO16 9DU,69.6,0.95
SO16 7QN,80.5,1.01
SO17 3AR,64.0,0.87
SO16 3EB,50.9,0.79
SO16 4PY,56.0,0.82
SO15 5BS,54.3,0.81
SO14 0AJ,81.7,1.01
SO19 9HQ,54.6,0.8
SO19 9JX,60.1,0.76
SO17 2GU,63.2,0.84
SO16 4BS,68.4,0.96
SO18 1TU,49.7,0.73
SO14 2EA,76.6,1.01
SO16 3PZ,59.6,0.94
SO16 4AT,83.8,1.08
SO17 2HH,63.6,0.86
SO17 1HD,60.3,0.83
SO16 9FD,61.2,0.84
SO16 8EU,59.8,0.89
SO18 4RS,58.6,0.83
SO16 8GZ,62.2,0.9
SO18 5PB,52.4,0.8
SO14 3AF,85.9,1.06
SO14 0PQ,58.2,0.78
SO15 2DD,66.0,0.81
SO15 7PR,59.6,0.88
SO19 9RY,68.7,0.98
SO18 1HJ,75.4,0.99
