postcode,epc,hpr
LE2 5EB,61.4,0.84
LE18 1ED,61.9,0.9
LE2 4NW,62.4,0.91
LE2 4SP,64.2,0.95
LE2 5QB,45.5,0.67
LE18 3QS,61.1,0.86
LE18 2HR,64.6,0.93
LE18 2BS,60.4,0.74
LE18 1BE,55.5,0.8
LE2 5SJ,59.8,0.88
LE2 4QQ,68.0,1.02
LE2 4NF,52.6,0.68
LE18 3AD,84.1,1.18
LE18 3XR,63.8,0.94
LE18 3PU,58.7,0.89
LE18 1AH,74.9,0.83
LE18 2EX,82.8,1.18
LE18 2GE,61.8,0.78
LE18 1PN,69.2,0.94
LE18 3SB,53.3,0.67
LE2 2HP,60.5,0.86
LE2 4SF,61.3,0.89
LE18 3QJ,54.9,0.73
LE18 2DL,64.8,0.87
LE18 4SW,52.4,0.63
LE18 3TU,61.7,0.95
LE18 3RP,53.7,0.68
LE2 5PR,77.3,0.98
LE2 4PS,67.4,0.96
LE2 5FP,51.0,0.7
LE18 4NW,83.2,1.17
LE18 4SR,53.4,0.65
LE18 1NR,52.4,0.71
LE18 1BJ,56.4,0.76
LE18 4NR,71.5,1.02
LE2 5PP,61.2,0.9
LE18 4PF,62.5,0.84
LE18 3WX,85.9,1.18
LE18 2GG,68.6,0.98
LE2 4HF,56.4,0.9
LE18 2GL,54.3,0.8
LE18 4LD,56.7,0.69
LE2 5HE,59.8,0.81
LE18 3XN,59.6,0.91
LE18 4XN,60.6,0.89
LE2 4NG,66.2,0.88
LE18 4XG,60.3,0.91
LE18 3NQ,59.1,0.96
LE18 1FB,56.3,0.84
LE18 3SP,56.7,0.8
LE2 4SZ,61.7,0.97
LE2 5UH,57.6,0.89
LE2 5PH,64.0,0.97
LE18 2EF,65.0,0.94
LE2 5UB,54.7,0.87
LE2 5DA,60.1,0.82
LE18 3SS,64.4,0.97
LE2 4RF,54.8,0.67
LE18 4YE,65.9,0.99
LE2 2RH,66.7,0.95
LE18 4NQ,65.7,0.99
LE2 5RR,60.3,0.88
LE2 4TT,84.0,1.13
LE2 5PB,61.8,0.9
LE18 2GP,60.0,0.83
LE18 3RA,55.2,0.87
LE18 1JZ,48.0,0.85
LE2 4AG,62.4,0.75
LE2 4UW,68.3,1.01
LE18 3US,84.5,1.17
LE18 3QG,62.1,0.92
LE2 5QQ,79.8,0.99
LE18 3PH,59.9,0.92
LE18 4PY,55.0,0.69
LE2 5WE,61.1,0.87
LE18 2GH,65.8,0.95
LE18 4QJ,64.8,0.95
LE18 2RF,66.7,0.94
LE18 3LR,60.0,0.95
LE18 3PR,76.3,1.05
LE2 4PH,61.6,0.89
LE2 4FZ,63.9,0.91
LE18 4SX,56.7,0.71
LE18 4UP,51.2,0.75
LE18 3XG,63.0,0.93
LE18 1JH,54.2,0.71
LE18 4NA,53.4,0.67
LE2 4TA,66.9,0.98
LE2 5RQ,58.7,0.88
LE18 1LX,68.6,0.93
LE2 5RJ,61.3,0.9
LE2 4HJ,65.2,0.94
LE2 4XA,71.9,1.01
LE2 4FG,64.6,0.87
LE18 1NH,58.2,0.87
LE2 4LA,49.8,0.57
LE2 2DB,59.3,0.78
LE18 3WZ,75.9,0.99
LE18 4QH,63.5,0.94
LE2 5TG,64.7,0.81
LE2 4RW,66.7,0.97
LE18 1LB,62.8,0.89
LE18 1PF,58.4,0.79
LE2 4RD,58.3,0.9
LE2 5DQ,62.2,0.73
LE18 1PA,70.4,0.94
LE18 4UF,56.7,0.78
LE2 5AN,69.5,0.88
LE2 4AF,61.1,0.72
LE18 2HZ,67.3,0.94
LE2 5DF,70.3,0.95
LE18 4TR,60.0,0.92
LE18 2HW,62.4,0.9
LE2 5FQ,56.6,0.9
LE2 5GB,58.9,0.91
LE18 3SE,58.3,0.86
LE18 2HA,60.2,0.88
LE18 4PB,55.3,0.7
LE2 4TP,59.4,0.94
LE2 4QG,70.2,1.03
LE2 4HH,58.5,0.9
LE2 5GH,61.1,0.96
