sector,epc,hpr,lat,long
CM11 2,61.7,0.85,0.4390710074906367,51.61561345692882
SS16 4,65.2,0.84,0.4830795594713658,51.56187259471367
SS11 7,63.3,0.83,0.5325320239234452,51.62517705741629
SS15 6,71.3,0.97,0.4152739819004528,51.57671910407239
SS14 2,67.1,0.88,0.4701359878048781,51.5768372682927
SS11 8,62.8,0.86,0.5431531593625498,51.61102000398407
CM12 0,63.9,0.9,0.4154473094339623,51.63720735471699
CM11 1,64.3,0.91,0.4562790220994475,51.63488520994475
SS16 5,67.9,0.92,0.4512227857142855,51.5624285277778
SS15 5,67.2,0.9,0.4347674360655737,51.57460429180328
CM13 3,60.4,0.82,0.3270414127659575,51.58986540851063
SS13 1,64.8,0.91,0.5096834676616914,51.58206517412936
SS12 9,66.9,0.95,0.5280683390557941,51.60253687982834
SS14 3,69.0,0.93,0.4835245720720719,51.58263917567569
SS14 1,67.0,0.89,0.4751147236842101,51.570144293859656
SS16 6,64.5,0.93,0.4131642146892656,51.56370750847458
CM12 9,64.0,0.89,0.4130502017543857,51.61866611842106
SS13 2,64.4,0.87,0.5218977037037043,51.5712357333333
SS12 0,63.3,0.85,0.5101310294117648,51.60921290588238
SS13 3,64.8,0.88,0.5032982037037036,51.56933570370373
SS15 4,67.0,0.95,0.4356192149532712,51.587327663551406
CM12 2,82.0,1.17,0.4167075714285714,51.62286271428572
SS13 6,84.6,1.18,nan,nan
CM4 9,64.1,0.89,0.4179089279279281,51.66636178378377
SS17 9,63.2,0.88,0.4679839687499998,51.530419789062485
SS7 5,83.0,1.15,0.5540950297872345,51.55835681702128
RM14 3,50.3,0.7,0.291544815642458,51.5520119944134
