outcode,epc,hpr,lat,long
CM11,62.4,0.87,51.6235893,0.4459616
SS16,66.1,0.89,51.5625971,0.4520758
SS11,63.0,0.85,51.6172491,0.537807
SS15,68.4,0.93,51.577489,0.4281305
SS14,67.5,0.9,51.5760335,0.4746395
CM12,64.0,0.9,51.6282277,0.4145027
CM13,60.4,0.82,51.6152603,0.3385145
SS13,64.8,0.89,51.5750029,0.5109302
SS12,65.6,0.92,51.60537,0.5205007
CM4,64.1,0.89,51.6750757,0.3903574
SS17,63.2,0.88,51.5216078,0.4376424
SS7,83.0,1.15,51.5622938,0.5777041
RM14,50.3,0.7,51.5569004,0.264491
