sector,epc,hpr,lat,long
TS25 3,65.9,0.93,-1.238698673366834,54.65868177386936
TS24 0,67.8,0.93,-1.1937290285714277,54.69814386122445
TS24 8,64.1,0.9,-1.2190128670520233,54.69377260115605
TS25 1,65.4,0.92,-1.2050228656126474,54.66572984584982
TS26 9,53.9,0.69,-1.2233194756097563,54.68172903658536
TS24 9,65.9,0.96,-1.2324283522727273,54.70902784659093
TS26 8,58.4,0.76,-1.2239205497076022,54.68785285964912
TS25 5,59.4,0.82,-1.2237583232758618,54.67051066379312
TS26 0,69.8,0.98,-1.242707880877743,54.69329193103447
TS25 2,65.9,0.94,-1.2255178385416663,54.65052652083332
TS25 4,68.0,0.96,-1.241264693181818,54.66772819886364
TS27 3,65.5,0.96,-1.2723629066666666,54.69998563333332
TS22 5,75.0,1.04,-1.3223793452768715,54.62607834853424
TS24 7,64.3,0.84,-1.2085244310344825,54.683239577586185
TS24 4,73.0,1.02,-1.199142763157895,54.687926026315786
TS23 3,66.0,1.01,-1.2810895218750005,54.61847753437503
TW31 7,68.0,1.11,nan,nan
TS25 0,74.0,1.13,nan,nan
TS25 9,72.0,1.05,nan,nan
