postcode,epc,hpr
TS25 3JH,63.4,0.91
TS24 0ET,63.6,0.94
TS24 8QQ,59.3,0.88
TS25 1QY,71.8,0.99
TS25 1XA,64.9,0.92
TS24 8RF,66.9,0.93
TS24 8JA,63.8,0.98
TS26 9BJ,55.6,0.68
TS24 9BT,63.8,0.94
TS24 8EQ,79.4,1.08
TS26 8BZ,72.7,1.02
TS25 5LD,55.9,0.79
TS26 8DX,49.6,0.57
TS24 0FB,72.0,0.98
TS25 5NX,56.1,0.82
TS24 8PH,67.0,0.97
TS26 9BN,52.7,0.72
TS25 1QZ,54.6,0.7
TS26 0TZ,55.9,0.81
TS25 5HA,71.5,0.9
TS26 0TL,70.3,0.98
TS26 0HS,54.3,0.68
TS26 8LH,46.9,0.62
TS25 2NJ,63.6,0.91
TS25 2PB,66.8,0.98
TS25 2PG,57.4,0.91
TS25 5RX,54.9,0.67
TS26 0FN,84.6,1.18
TS24 9QR,62.5,0.86
TS25 4QD,64.5,0.9
TS24 0QX,62.1,0.89
TS26 8RG,66.3,0.7
TS25 5SF,51.7,0.61
TS24 8QW,57.1,0.82
TS26 0TB,66.8,0.99
TS24 0QG,42.9,0.54
TS24 9AE,59.6,0.77
TS24 8LA,65.5,0.98
TS25 1QB,55.2,0.71
TS26 9BG,49.6,0.59
TS26 8QT,46.9,0.56
TS26 8GA,76.2,1.05
TS26 8LT,67.8,0.92
TS26 8JP,55.1,0.78
TS24 0EW,66.9,0.98
TS25 1RX,70.1,1.02
TS26 0JL,56.2,0.89
TS25 4NP,67.4,0.94
TS25 2LP,66.2,0.97
TS26 9JL,46.4,0.58
TS26 0EU,65.0,0.96
TS25 5NB,54.5,0.83
TS26 8HA,76.5,1.03
TS24 9ND,67.6,0.97
TS24 0LB,69.8,0.9
TS26 9HL,71.3,0.86
TS25 3EU,63.3,0.89
TS25 2LW,61.3,0.89
TS24 8RB,66.2,0.95
TS25 1PY,55.4,0.75
TS26 0HW,52.5,0.65
TS24 8DD,66.4,0.97
TS27 3QU,67.1,1.01
TS24 0XL,70.4,0.98
TS25 5QH,75.3,1.07
TS25 5AD,57.4,0.83
TS25 1TX,53.1,0.64
TS25 3AS,64.8,0.96
TS24 9BX,64.6,0.99
TS25 2DW,82.3,1.17
TS24 9QX,64.8,0.95
TS24 0TB,69.3,1.01
TS25 3DB,57.4,0.81
TS26 8EF,48.1,0.6
TS22 5BF,80.6,1.0
TS24 0BZ,63.1,1.01
TS27 3BA,67.8,0.98
TS24 0WA,77.4,0.98
TS26 0NZ,86.4,1.03
TS25 5RF,52.8,0.6
TS25 5RG,52.0,0.62
TS24 7QF,54.2,0.63
TS25 4BL,63.6,0.89
TS25 2FA,83.7,1.17
TS25 3DH,72.6,0.99
TS25 2BA,62.8,0.94
TS26 8DE,77.3,0.93
TS24 9PR,65.2,0.98
TS26 0SE,61.7,0.99
TS24 9HQ,65.5,0.97
TS25 4BF,83.6,1.17
TS24 7JW,49.4,0.65
TS25 4PT,64.0,0.98
TS24 9DD,76.8,0.91
TS25 1FG,83.8,1.18
TS26 8JS,62.0,0.88
TS24 9QZ,66.0,0.95
TS26 0LF,68.8,1.02
TS26 8BA,70.5,0.98
TS25 5RR,50.2,0.63
TS25 2HL,64.2,0.93
TS25 5LL,55.5,0.78
TS25 1HP,57.2,0.97
TS26 9QH,55.4,0.81
TS26 0ZP,82.7,1.17
TS26 8PS,50.0,0.61
TS25 3RG,61.5,0.93
TS24 8FH,81.3,1.1
TS25 4LG,66.8,0.95
TS24 0BJ,64.1,0.97
TS27 3QR,67.5,0.97
TS24 9JE,64.0,0.97
TS24 8LH,70.5,0.99
TS24 7JB,75.0,1.0
TS24 9NQ,64.6,0.95
TS24 0GB,82.8,1.15
TS27 3PU,70.7,0.99
TS25 5JF,66.1,0.94
TS26 8PW,59.4,0.77
TS25 1BL,56.9,0.79
TS25 2LN,65.3,0.92
TS25 3AF,63.8,0.94
TS25 4JR,69.1,0.97
TS26 8PT,51.3,0.65
TS26 0ZJ,79.8,1.12
TS25 4PN,72.1,0.96
TS26 8JB,51.2,0.51
TS25 4NR,64.9,0.94
TS25 1QT,80.1,1.07
TS25 5RE,58.1,0.76
TS26 0QZ,74.8,1.05
TS24 9BE,60.5,0.88
TS25 3RJ,67.7,0.96
TS25 3DN,73.2,0.91
TS25 3AN,66.0,0.96
TS25 1BS,57.9,0.68
TS25 5JQ,66.0,0.87
TS26 8LJ,59.4,0.92
TS25 1SB,52.7,0.67
TS25 1GD,70.7,1.03
TS24 7QE,54.8,0.78
TS24 7PT,63.4,0.92
TS22 5GL,75.7,1.02
TS24 8JS,66.2,0.97
TS25 5PE,60.8,0.87
TS24 7QG,41.9,0.49
TS24 9NB,61.5,0.95
TS26 8JU,53.5,0.66
TS25 1NF,61.7,0.93
TS26 9LS,49.1,0.64
TS24 8NW,52.0,0.75
TS24 9LH,63.8,0.93
TS24 8BP,83.7,1.18
TS25 5NF,62.3,0.95
TS25 4NZ,81.9,1.06
TS26 8GG,79.2,1.08
TS24 8GX,84.1,1.15
TS26 9BD,52.8,0.63
TS27 3PJ,62.8,0.88
TS25 4DP,62.7,0.89
TS24 9HX,65.7,0.99
TS26 0DQ,78.8,1.07
TS25 3HQ,67.2,0.93
TS25 3AL,63.7,0.88
TS24 0EL,63.6,0.92
TS25 2QL,63.0,0.91
TS24 8NF,59.8,0.93
TS26 9QN,43.9,0.62
TS26 0TD,70.4,0.96
TS25 1TW,73.2,1.01
TS27 3DU,63.5,1.0
TS26 0US,86.9,1.03
TS24 8DN,52.7,0.64
TS24 0TN,71.3,1.01
TS25 3DL,69.9,0.87
TS24 9BY,66.7,0.94
TS24 7HZ,71.4,0.91
TS24 7DN,64.8,0.74
TS26 9HG,44.2,0.5
TS24 8PQ,69.7,0.95
TS24 8QY,61.9,1.02
TS24 0TQ,68.7,1.02
TS25 1AP,59.3,0.71
TS25 4FB,84.1,1.18
TS24 9NX,65.6,0.98
TS25 3RZ,63.2,0.91
TS26 0RF,66.2,1.01
TS25 2GG,50.2,0.81
TS25 1DR,58.8,0.85
TS26 8QB,55.4,0.66
TS26 8PQ,42.4,0.6
TS24 0LN,65.9,0.98
TS26 8RT,59.0,1.0
TS25 1TN,77.7,1.01
TS26 9JF,46.8,0.65
TS24 9PY,62.7,0.93
TS27 3JW,66.3,0.99
TS24 9HA,75.4,1.07
TS25 5EA,64.5,0.97
TS25 1TH,70.0,1.01
TS24 7EB,63.8,0.82
TS26 9AY,52.9,0.64
TS25 5PP,58.3,0.94
TS24 8EX,54.1,0.63
TS25 3EN,65.0,0.97
TS26 9LF,60.6,0.64
TS26 9JN,51.4,0.63
TS24 8AW,45.2,0.54
TS26 0RY,66.2,0.96
TS25 1HQ,66.5,0.97
TS25 5HP,67.5,0.97
TS26 0JD,57.7,0.71
