district,epc,hpr
LE9,64.4,0.91
CV9,62.2,0.94
LE10,64.8,0.91
LE67,64.8,0.94
CV13,61.3,0.9
LE6,64.5,0.92
DE12,47.3,0.87
CV10,65.4,1.03
