postcode,epc,hpr
SS8 7LW,52.2,0.78
SS8 9BL,60.4,0.87
SS7 2RQ,59.8,0.68
SS7 4DW,59.0,0.89
SS7 1TX,60.1,0.92
SS7 3ES,54.2,0.73
SS7 3AR,56.8,0.82
SS8 8PE,45.5,0.91
SS8 8JE,62.9,0.95
SS8 7JQ,48.0,0.73
SS8 9SF,64.2,0.81
SS7 3AY,54.0,0.69
SS7 3QY,52.2,0.65
SS8 7BP,55.8,0.88
SS7 4NB,60.2,0.82
SS8 9TE,60.0,0.83
SS7 5JE,60.0,0.77
SS7 1LF,63.6,0.82
SS7 1RZ,54.0,0.74
SS7 3TE,54.9,0.7
SS8 9HG,62.1,0.84
SS8 8QU,44.9,0.95
SS7 5QU,55.8,0.77
SS8 9QA,59.9,0.83
SS8 7NB,57.2,0.85
SS7 4AW,60.9,0.79
SS8 7JL,58.0,0.81
SS7 2JN,52.7,0.67
SS7 2LA,49.0,0.68
SS7 4DN,58.1,0.86
SS8 8LP,63.0,0.95
SS8 9NJ,59.5,0.83
SS7 5SD,71.1,0.9
SS8 7DX,61.4,0.94
SS7 5AH,56.6,0.81
SS7 2LG,45.4,0.68
SS8 8HW,62.5,0.89
SS8 9XW,66.3,0.82
SS7 5EF,51.6,0.65
SS7 3SD,53.9,0.66
SS7 3ST,55.7,0.74
SS8 9UZ,59.7,0.89
SS7 3QT,58.9,0.82
SS8 9TP,59.7,0.69
SS7 3UG,54.9,0.79
SS7 3XD,53.4,0.56
SS8 7ND,58.6,0.78
SS8 9QG,61.0,0.9
SS7 2SA,57.9,0.82
SS8 9HP,63.2,0.79
SS8 9QQ,59.6,0.88
SS8 0AD,52.0,0.75
SS7 3AZ,55.8,0.77
SS7 1FT,82.3,1.14
SS7 5BD,52.4,0.75
SS8 7JA,51.9,0.84
SS8 8QT,51.5,0.94
SS8 9TU,63.6,0.86
SS8 9NH,54.9,0.78
SS8 7QA,50.8,0.8
SS7 4LT,59.1,0.88
SS8 7LE,56.1,0.81
SS8 0DS,70.2,0.9
SS7 2AB,57.0,0.78
SS7 5DB,55.4,0.69
SS7 1LT,71.8,0.99
