outcode,epc,hpr,lat,long
CT2,65.3,0.88,51.2936699,1.0799396
CT1,66.5,0.88,51.2776176,1.0859171
CT6,63.3,0.86,51.3644106,1.1295235
CT4,61.0,0.87,51.2238425,1.0647403
CT5,63.5,0.88,51.3534291,1.0349292
CT3,66.8,0.95,51.2768265,1.2113391
TN25,57.0,0.91,51.1412359,0.9384339
B5,82.0,1.05,52.4694163,-1.8975868
