district,epc,hpr
CT2,65.3,0.88
CT1,66.5,0.88
CT6,63.3,0.86
CT4,61.0,0.87
CT5,63.5,0.88
CT3,66.8,0.95
TN25,57.0,0.91
B5,82.0,1.05
