district,epc,hpr
NN3,65.2,0.92
NN4,67.2,0.95
NN6,83.6,1.17
NN2,63.0,0.84
NN5,68.9,0.93
NN1,63.0,0.79
NN12,84.0,1.17
NN7,83.0,1.12
