postcode,epc,hpr
NN3 9SL,66.6,0.96
NN4 8EX,83.3,1.08
NN6 9WG,84.4,1.18
NN3 2AX,68.1,0.93
NN2 6DE,58.2,0.69
NN4 0RF,62.1,0.97
NN4 9YG,63.2,0.96
NN3 8ND,65.8,0.85
NN3 2PB,52.3,0.72
NN3 9AU,69.4,0.92
NN3 8AQ,69.5,0.96
NN5 6HD,63.3,0.97
NN3 9TP,71.6,0.97
NN3 6PH,61.4,0.85
NN2 6JH,67.4,0.96
NN5 7NX,72.5,0.96
NN5 6QQ,60.6,0.87
NN1 4HZ,76.3,0.89
NN1 4JE,67.6,0.84
NN3 6JQ,62.0,0.88
NN5 4WQ,82.2,1.09
NN2 7BS,56.3,0.73
NN5 7AU,55.8,0.66
NN3 3RU,63.5,0.87
NN3 5EQ,60.0,0.98
NN4 8TE,70.9,0.93
NN5 4AA,84.1,1.18
NN5 4AN,79.0,1.09
NN4 6JB,67.2,1.02
NN1 4SF,53.3,0.61
NN1 5EQ,58.7,0.71
NN3 5JL,61.0,0.95
NN5 6DH,57.0,0.89
NN5 6GD,75.2,0.99
NN3 9BP,83.1,1.18
NN2 6HR,57.4,0.68
NN1 4HR,56.2,0.73
NN5 4AU,84.9,1.17
NN4 6AX,66.4,0.99
NN3 9AR,70.1,0.97
NN1 2JJ,70.3,0.84
NN3 8LQ,66.7,0.82
NN4 6RL,64.3,0.97
NN5 4EL,78.2,1.01
NN3 7XD,58.0,0.85
NN3 6HN,57.4,0.81
NN4 8GA,78.0,1.01
NN2 7TF,56.0,0.69
NN3 6QG,75.9,0.97
NN4 9ES,81.9,1.16
NN1 3QU,55.0,0.66
NN5 5EG,64.9,0.67
NN5 7ER,64.5,0.92
NN1 4NW,54.3,0.68
NN3 5AG,70.7,0.95
NN4 6JL,58.7,0.94
NN3 9DS,63.3,0.9
NN4 8AT,58.9,0.82
NN2 8QY,64.8,0.89
NN1 3QL,62.4,0.71
NN5 7ES,61.2,0.93
NN4 9TX,66.4,1.0
NN5 4BD,77.0,1.05
NN1 5EX,64.6,0.8
NN4 6BL,65.6,1.0
NN1 5HR,61.3,0.73
NN3 2NA,55.2,0.64
NN3 2NP,52.3,0.72
NN5 7BZ,60.7,0.89
NN1 5JB,57.6,0.67
NN3 8AW,64.9,0.91
NN4 9QG,69.3,0.97
NN5 7NA,59.0,0.89
NN3 8HL,65.3,0.87
NN1 2ET,53.0,0.68
NN2 8FH,83.5,1.16
NN2 7RP,60.8,0.88
NN3 3JY,57.6,0.84
NN5 6DB,67.2,0.86
NN3 5EH,69.9,0.99
NN2 8AX,59.9,0.86
NN3 9SH,62.0,0.97
NN5 6FJ,83.3,1.11
NN2 6EH,53.9,0.63
NN3 6NY,63.7,0.89
